 	lo	posso	finire	di	scrivere	</S>
a20	0.000419616462	0.44736492	0.429564575	0.110879825	0.01152885235	0.000242217585
a31	0.00138693532867	0.51576767	0.333100368333	0.045992305	0.10322807345	0.000524612218333
a39	0.00185485057622	0.350151286667	0.500969632778	0.019307489	0.127129018648	0.000587671377478
a24	0.0113348594921	0.339867205556	0.596380344259	0.008604663	0.0435925570477	0.000220340269193
a18	0.028036479164	0.434563258519	0.49469996142	0.0109044193333	0.0313529523492	0.000442913995064
a24	0.0551367347213	0.457707466173	0.366587193807	0.0210153277778	0.0943004874497	0.00525276196502
a31	0.0505748687938	0.340613290058	0.409939891269	0.0895105615926	0.10216879465	0.00719253302167
a20	0.0403738368179	0.186135598019	0.39281971909	0.117126063864	0.158402190383	0.105142557707
a31	0.0373452471726	0.138564151673	0.24212128503	0.182571901288	0.250051870128	0.149345535902
a1	0.0375356039575	0.0766018925577	0.18004494481	0.196857429429	0.343637530043	0.165322578634
a31	0.0412176803192	0.0658389105192	0.0801976804033	0.080506533143	0.548113396681	0.184125759545
</S>	0.0267370636596	0.0777663202596	0.0677015987017	0.0500422080715	0.64712179834	0.130630954773
