 	li	vestono	i	genitori	</S>
a31	0.495547798	0.00010090790695	0.00010620257475	0.503167544	0.00107759192
a46	0.818559912667	0.00017065691695	7.276146475e-05	0.180313477333	0.000883212086667
a18	0.929218797556	0.000289057432317	0.000110692884917	0.0696772633777	0.000704198058889
a35	0.953923579185	0.0117768575841	0.00602007840497	0.0280120360592	0.000267504092963
a15	0.903458459728	0.0383707838614	0.0346494944683	0.0233836486864	0.000137687536654
a39	0.597931688243	0.0663009059538	0.0992328848228	0.234173198895	0.00236136367455
a31	0.229212011081	0.0537413454179	0.272842488274	0.441066262965	0.00313789102152
a11	0.186849097027	0.181241848573	0.329417482758	0.299327275988	0.00316429243717
a20	0.189467859009	0.320533716191	0.310820414253	0.117927118329	0.0612509179791
a31	0.317878466336	0.214121530397	0.307872704751	0.055650376443	0.104476945993
a39	0.421484682112	0.299884168466	0.192845944917	0.023719563381	0.062065654531
a20	0.304488174037	0.521748712822	0.120735826639	0.0111780075603	0.0418492807103
a46	0.215404389679	0.462112474274	0.258687677213	0.0242429907201	0.0395524489034
a31	0.38226434156	0.250317380091	0.283734861738	0.0288850771067	0.0547983383011
a15	0.46763504052	0.353020285364	0.112273670579	0.0117422582922	0.0553287644337
a24	0.263810873507	0.645223045121	0.0652329908597	0.0040256895074	0.0217073882779
a20	0.170802904502	0.722685781707	0.0905420969532	0.00157355788913	0.0143956648926
a31	0.223686108167	0.529695947236	0.106883390651	0.00788538266304	0.131849228631
a13	0.251962952722	0.492036789079	0.0772921675503	0.00990888625768	0.168799282877
a46	0.177568630907	0.530014823026	0.21966192485	0.00912779345589	0.0636269131257
a14	0.134216836969	0.529419214342	0.28070703495	0.0089407894253	0.0467161715419
a20	0.11896104899	0.679772504781	0.15288037165	0.00333864928177	0.0450474568473
a31	0.196556102997	0.572177581594	0.0984436738833	0.00944733196059	0.123375336949
</S>	0.268676181499	0.427824910797	0.0750005469416	0.0169194299803	0.211578938474
