 	non	aveva	dove	a	stare	</S>
a31	0.02035090805	5.45303211365e-06	0.968218165	0.00396002567	0.0059188641	0.001546489018
a8	0.01271193805	3.63312101136e-05	0.848877468333	0.0829676499033	0.0255959737667	0.0298105642847
a31	0.01425929835	5.75722480379e-05	0.798474326111	0.116484401301	0.0315011950642	0.0392231818469
a28	0.0207399897833	3.0154565028e-05	0.90935926537	0.046226610187	0.0105488580684	0.013095112097
a37	0.0528271612611	1.01721429413e-05	0.89176702179	0.0240151954823	0.0212421239278	0.0101383017617
a31	0.055028354087	3.5034472431e-06	0.894088440597	0.0167410456708	0.0249025362259	0.00923609620723
a18	0.026046464029	5.47296050937e-05	0.629243749132	0.0445566400669	0.110186241659	0.189912164356
a0	0.255790263676	7.47229616979e-05	0.236383386644	0.058413191689	0.190833733886	0.258504712119
a23	0.623563161225	0.00782484228723	0.106222787548	0.0269494842297	0.129107633962	0.106332089373
a8	0.566795713742	0.0225674394291	0.0485542981827	0.0594682414099	0.183412873987	0.119201437791
a31	0.571332747914	0.0196943861264	0.0398527560609	0.0678942336233	0.189392047796	0.111833846417
a20	0.681774749305	0.0418257776921	0.027749373687	0.0474453076944	0.138844549065	0.0623602292923
a31	0.684241916435	0.049203281033	0.0162757265623	0.0407438146981	0.160558693022	0.0489765844308
a20	0.777176172145	0.07310828048	0.0108999177208	0.0163207787994	0.0999766330073	0.0225182358103
a24	0.797904277382	0.08916784616	0.00385544611227	0.00785158821313	0.0699781230024	0.0312426799368
a8	0.628127662461	0.11932419472	0.00153230922609	0.00947729125104	0.178168431001	0.0633700749789
a31	0.532411227487	0.121284043896	0.0010369017087	0.00994405495035	0.221698707	0.11362504166
</S>	0.619434898743	0.0606556654315	0.00097369302935	0.00500912177518	0.1667404385	0.14718615583
