 	cosa	fa	Anna	il	sabato	mattina	</S>
a46	0.0214787495	0.48036294	0.010265221	0.0193495745	0.023747897	0.44371557385	0.00108000455
a31	0.0195449651667	0.21647297	0.00890076133333	0.162260501167	0.0343372296667	0.55752781795	0.00095571135
a6	0.0201100700556	0.132138025333	0.0160016621111	0.469823047056	0.0298628268556	0.33143559265	0.000628724792667
a31	0.0113272742185	0.083146951111	0.0400396703704	0.701818482352	0.0194086579185	0.144023485217	0.000235459753556
a37	0.0210664349395	0.057307279037	0.0482231611235	0.775589547451	0.0162903599062	0.0814213144057	0.000101901687519
a31	0.0293311499798	0.0753266510123	0.0279899980412	0.661455035817	0.144305228569	0.0615305298019	6.1413167173e-05
a17	0.0206254071599	0.0728814940041	0.0144731384804	0.442822301939	0.334651509523	0.114471516601	7.4664667391e-05
a31	0.01802483122	0.0620294950014	0.0101892202935	0.38540017398	0.325070879841	0.1990030422	0.000282370485797
a17	0.0173983584067	0.0618126036671	0.0103573765978	0.328849067993	0.212049139947	0.3685456574	0.000987817628599
a31	0.0150764434689	0.0544211812224	0.0092524070326	0.282128092664	0.130633520982	0.506978672467	0.0015096912762
a8	0.0135828231563	0.0844851717408	0.0109933276775	0.226926139888	0.0674902373273	0.590731164156	0.0057911394254
a31	0.0262722743854	0.347170187247	0.0145697545592	0.0855147566293	0.0258648944424	0.493404861385	0.00720329730847
a28	0.0487859707951	0.633881395749	0.0245765698531	0.0389471328764	0.0103628809808	0.239751917128	0.00369416586949
a0	0.0534395305984	0.675815578583	0.0463964782844	0.0230745649588	0.00558874216027	0.188829889043	0.00685521688983
a41	0.0505621168661	0.613410872861	0.0633299740948	0.0143234456529	0.00389481728676	0.202459916348	0.0520188329633
a39	0.0781818772887	0.494755910954	0.0796385226983	0.012772095551	0.00417038999559	0.227051435449	0.103429794321
a31	0.10021594743	0.582016323651	0.0668295438994	0.00886457668367	0.0029031848252	0.162597003816	0.0765734453403
a39	0.10793019081	0.617793841217	0.0683579876331	0.00612002639456	0.00234355093507	0.156888549939	0.0405658870134
a31	0.134718083603	0.611276980406	0.0675669018777	0.00507968457485	0.00213974083102	0.151020099546	0.0281985456711
a18	0.123636207868	0.601542610135	0.0657494599592	0.00353139330162	0.00204627612967	0.161625179415	0.0418688938904
a31	0.141212589289	0.576395753378	0.0655815759864	0.00301483354054	0.00201581790189	0.165225837272	0.0465535966301
a18	0.13909222643	0.563514041126	0.0564132546621	0.00227957842018	0.00204684299263	0.176477599891	0.0601764475434
a31	0.158659355477	0.538126803709	0.053832142554	0.00205087717339	0.00205944979421	0.180501614864	0.0647697599811
a39	0.161704455826	0.540637161236	0.040668326518	0.0015111309578	0.00191494789474	0.190694446521	0.0628695007937
a41	0.0851422776087	0.521865447079	0.0714091768393	0.00171913031927	0.00216369599825	0.22004937884	0.0976508385979
a8	0.0611514525362	0.528596749026	0.103887320613	0.00313353030642	0.00188538633275	0.13479918628	0.166546351199
a31	0.149126999179	0.461615839675	0.115883040204	0.00370932610214	0.00168930563425	0.10400469876	0.1639708104
a46	0.19373785306	0.427846136558	0.152246445068	0.00464905583405	0.00170754516808	0.116225079587	0.1035879248
a8	0.106449633353	0.488436762186	0.161653331689	0.00568772044468	0.00200146915603	0.0994490701957	0.136322026267
</S>	0.0719502901765	0.562269006093	0.138357520845	0.00480810847234	0.00174028037802	0.0575217005979	0.163353073134
