 	la	pasta	vuole	sale	</S>
a8	0.365651233	0.04432683205	0.00464732295	0.5796803	0.00569433355
a31	0.132992074333	0.0699284853833	0.00343458995	0.788508466667	0.00513640583
a28	0.0800040294443	0.378752251794	0.00272026320333	0.536757176222	0.00176629685557
a20	0.0805127264814	0.582566500598	0.00107751671111	0.334983059407	0.000860195350755
a31	0.114439808827	0.380432676866	0.00072137536037	0.503412013136	0.000994107650252
a11	0.143722002942	0.435472302289	0.00177110738679	0.416162177712	0.00287239211675
a18	0.105485595314	0.698463350763	0.0059613026956	0.179796785904	0.0102929488722
a15	0.0622514201047	0.823152100254	0.00641192218853	0.0974847986347	0.0106997618141
a31	0.0550927623682	0.858153300085	0.00356018521951	0.0794166895449	0.00377707992803
a20	0.120145549123	0.669903323362	0.119884662607	0.0752024641816	0.0148640101093
a6	0.236497729708	0.491901204454	0.210126394202	0.0407091023939	0.0207656043698
a20	0.339233566569	0.478844914818	0.143171593067	0.0291590924646	0.00959087828993
a21	0.40471589219	0.462005358273	0.0993597193557	0.0288994591549	0.00501959146331
a20	0.441040157397	0.377698232758	0.141400633119	0.0342899147183	0.0055710770211
a0	0.466860352466	0.278125814253	0.21207441104	0.0359943422394	0.00694507334037
a31	0.338309697489	0.453842041418	0.161600601347	0.0354737610798	0.0107738821135
a39	0.294226339163	0.477354198473	0.191708364782	0.0240739398266	0.0126371173712
a31	0.424250406388	0.314627100824	0.221255738261	0.0294822600755	0.0103844469571
a35	0.436461558796	0.288170223608	0.234848912754	0.0306267742452	0.00989249565237
</S>	0.411400314398	0.237555921804	0.325080481377	0.0156653254526	0.0102979155762
