 	si	è	rotta	la	coppa	</S>
a31	0.00062344219	0.00241607707	0.32290422	0.4461240605	0.20595455	0.0219776509
a20	0.00108640359	0.000867321516667	0.650595193333	0.151581397173	0.1873084298	0.008561253504
a19	0.00836095089667	0.000641141138889	0.653114577778	0.0511234420643	0.279761753067	0.00699811810533
a18	0.0143049772989	0.00449357323296	0.410509879259	0.0192069323548	0.539961341022	0.0115232772018
a27	0.025289266433	0.0145658567443	0.35895468642	0.00956423461827	0.571580027007	0.0200459129006
a31	0.0271528911443	0.0193631919148	0.398897138807	0.0559319367061	0.416411965669	0.0822428696335
a39	0.0176081397148	0.0260409769716	0.276963984969	0.0986667122354	0.378619098556	0.202101073211
a31	0.0180699125716	0.0331664556572	0.178348590356	0.0675006314118	0.426455859519	0.276458527737
a46	0.0169863961905	0.0287064918857	0.145341879385	0.0476187688039	0.552063526506	0.209282912579
a31	0.11702294973	0.0535767832952	0.230429065728	0.0352574505013	0.472730172169	0.090983593193
a20	0.223496873243	0.143074556098	0.259874853576	0.0189509154004	0.31992025739	0.0346826053977
</S>	0.228621121622	0.204353818049	0.131719289288	0.0202416407002	0.395543253695	0.0195209456989
