 	Marika	non	ha	mangiato	mai	un	rustico	</S>
a8	0.1232773065	0.2058405795	0.0308461415	0.00214428615	0.040617112	0.1662479975	0.429211885	0.001814689015
a31	0.107347063167	0.115122392833	0.102987528167	0.0644127213833	0.089497043	0.0984012658333	0.421336308333	0.000895672658333
a20	0.0936121507223	0.0976467289443	0.419935252722	0.0891067244611	0.0885577172	0.0453785302111	0.165431236481	0.000331642515644
a31	0.0460623972408	0.0723056596481	0.614331314241	0.0790659421537	0.110103831933	0.021783043337	0.0562318533637	0.000115966546748
a37	0.0752278930803	0.076317460216	0.54583257808	0.105416334051	0.160010290644	0.016138756779	0.0210101226879	4.6563031916e-05
a14	0.14665958436	0.0911161484053	0.431401086027	0.0916266946837	0.194315340215	0.035845609593	0.00901603449597	1.9506967872e-05
a10	0.14460013312	0.104044492802	0.356643562009	0.121644938228	0.222930846738	0.0459845408643	0.00414336793199	8.13297615733e-06
a31	0.0831542693733	0.119444117601	0.43156728067	0.115142657743	0.147968985579	0.0911216162881	0.0115904082107	1.06670433524e-05
a37	0.0885250997911	0.207013842534	0.411065343557	0.0848027389143	0.0832786285263	0.109959956096	0.0153339705369	2.04423577841e-05
a10	0.16999294993	0.320506954178	0.284412037852	0.100998127638	0.0666462181754	0.050031049032	0.00739389727897	1.8802155928e-05
a14	0.207029686643	0.420950851393	0.221211242617	0.0791797352127	0.0468644747251	0.021155766844	0.00359559482632	1.2668598976e-05
a0	0.179216178881	0.550152617131	0.161350844206	0.0583230994042	0.0363675749084	0.00961187591467	0.00488842370877	8.93804426587e-05
a20	0.127569479627	0.684430219044	0.109416978069	0.0406938221347	0.0265586568361	0.00471834403822	0.00639897206959	0.00021353406422
a33	0.0993397698757	0.757267366348	0.0991486093563	0.0252282700449	0.0111419896454	0.00187216316274	0.0055044799232	0.000497354421407
a20	0.0959706499586	0.799917168783	0.0763653377854	0.0173561531816	0.0051788179118	0.000734076530913	0.00385364726107	0.000624160173802
a31	0.152244676653	0.779909636261	0.0554125872618	0.00665745659387	0.00203067836727	0.000389399423638	0.00263561647369	0.000719969524601
a0	0.296921735551	0.610995292087	0.0608394167539	0.0115478555646	0.00247209232242	0.00140029776121	0.00900469432456	0.00681861427487
a41	0.340293308517	0.567423264029	0.048769398918	0.0148072679549	0.00276512490747	0.0016533206704	0.0112965517749	0.0129917777583
a31	0.324891296172	0.611028121343	0.0353744879727	0.0086186436183	0.00205015693582	0.000776480140133	0.00757276412497	0.00968808191943
a37	0.356555122057	0.566215357114	0.0426305786576	0.0127932770728	0.00296787504527	0.00109327148004	0.00849247524166	0.00925205463981
a31	0.456724847352	0.471163529038	0.0382254460525	0.0128137094376	0.00258607604842	0.00105587190335	0.00857764058055	0.00885283997994
a18	0.446897759117	0.450776269679	0.0399507118508	0.0102678618925	0.00231678214947	0.00163747007778	0.0154676106935	0.0326855094266
a8	0.244956652372	0.61051175656	0.0664407072836	0.0109959696308	0.00271454008316	0.00200367072593	0.0173528885645	0.0450238374755
a20	0.113735261791	0.702557818853	0.0638834030945	0.00663975421027	0.00194394962772	0.00120501270864	0.0117094198548	0.0983253748252
</S>	0.0831013633955	0.679204559426	0.0510344625472	0.00524529060513	0.00170776166386	0.00110093000432	0.0119370674274	0.166668522413
