 	avete	fatto	già	le	verdure	</S>
a6	0.00128698095	0.97843645	0.0083811106	0.00825677265	0.0034667025	0.00017196972
a46	0.000772837333333	0.982953066667	0.00777173576667	0.00620515008333	0.00214731026667	0.000149884433667
a21	0.000381461874444	0.990444858889	0.00540362935556	0.00250852564444	0.00120367420889	5.78362366557e-05
a20	0.000266185744815	0.992002206296	0.00583897015185	0.00115956163481	0.000712082046963	2.10320256919e-05
a24	0.000681880754938	0.969996448765	0.0279368882173	0.000813309681603	0.000562415839654	9.0728149373e-06
a31	0.000796707963479	0.963971096255	0.0338655911924	0.000838992637201	0.000522531486551	5.0510511691e-06
a14	0.00644745236633	0.692845115418	0.292123752184	0.00435232348907	0.00403206616885	0.00019930890858
a41	0.0295329391221	0.283649824139	0.662348230728	0.00921230116302	0.00797127288962	0.00728549291619
a37	0.107189096374	0.112775404046	0.646216543576	0.0783360450543	0.0422696577965	0.0132133236387
a31	0.112014025108	0.352771828349	0.357836824825	0.112846369351	0.0563386755988	0.0081922968929
a6	0.0709342380193	0.44117397845	0.361410318575	0.0790672407837	0.0388375361996	0.00857665331097
a46	0.0769585883398	0.169498680817	0.399283529525	0.170362743595	0.158130380067	0.025766081437
a31	0.0897284951133	0.0732689222723	0.324050046508	0.295866937865	0.188966679022	0.028118916479
a17	0.0856349517044	0.0332972945241	0.574302745503	0.225665979288	0.069182609274	0.0119164081163
a20	0.0652376639015	0.0141142015414	0.552950865168	0.180826593096	0.156742480358	0.0301281926621
a31	0.0667393646338	0.0521550364471	0.309695125056	0.317006524365	0.212806790119	0.0415971682207
a17	0.0593039292113	0.0642121446624	0.486454278352	0.270746584122	0.0993749587063	0.0199081115736
a20	0.0752671840704	0.0217711268775	0.511078319451	0.247227107374	0.115828471569	0.0288277886912
a31	0.187480988023	0.0211524477692	0.301308546484	0.274124102458	0.138420455856	0.0775134695637
a20	0.247876712674	0.0211258967897	0.424701628828	0.152704172819	0.073896025952	0.0796955765212
a17	0.244618547558	0.00734484432657	0.435587792943	0.149436709606	0.0652714073173	0.0977407321737
a31	0.225788889186	0.0197662953055	0.211333729314	0.152251176535	0.105239145772	0.285620770725
a23	0.181808629729	0.0256044415352	0.172352458105	0.117322608845	0.158423368591	0.344488476908
a31	0.18725932991	0.110650813612	0.152966019468	0.0956653262817	0.195974036197	0.257484482303
a8	0.179713456637	0.137998844871	0.124964813256	0.0819133520939	0.203403925399	0.272005627434
a31	0.174564972212	0.156791488624	0.115366927919	0.076555716698	0.2093895218	0.267331399145
a28	0.282176714071	0.163190366808	0.115978542806	0.0579498828993	0.162573229933	0.218131306382
a21	0.318178191357	0.056811653436	0.118855311602	0.0450739432998	0.101745959311	0.359334965461
a31	0.232201203786	0.0369085393787	0.0493043582007	0.0431441754333	0.15681101977	0.481630715154
</S>	0.213649146893	0.0430657761894	0.0327871896004	0.0563469077166	0.216948759885	0.437202247577
