 	vuole	vuole	mangiato	caldo	</S>
a37	0.3121327375	0.05413477915	0.01420227645	0.602370235	0.01715997175
a31	0.109746781167	0.0184488655333	0.00798690711667	0.857680075	0.00613738201333
a41	0.069036007389	0.00871997712777	0.0559007677056	0.864168085	0.00217517890444
a31	0.0984970791297	0.00624292094259	0.0828891642352	0.811393041667	0.00097780725148
a11	0.14362605971	0.0183035539809	0.239698473078	0.592274963889	0.00609695606383
a20	0.11655407757	0.0243674556603	0.329138971026	0.495036051296	0.0349034406879
a31	0.0462941840233	0.0123568121534	0.192520607009	0.709767763765	0.0390606368526
a18	0.0599042985078	0.0505417239845	0.15236749567	0.545477520588	0.191708984241
a31	0.0710765588359	0.0722481326615	0.271093368557	0.339497872863	0.24608410208
a20	0.146391462279	0.207628898887	0.287670504186	0.261371992621	0.0969371546933
a21	0.19246290876	0.513395219629	0.156123872729	0.0936219245403	0.0443960911644
</S>	0.14304487138	0.663025839815	0.118019791364	0.0524888002701	0.0234207349822
