 	hai	già	mangiato	</S>
a38	0.0022828757	0.73596075	0.186154192	0.075602097
a31	0.00120040342	0.415987858333	0.510190277333	0.072621402
a20	0.000775046193333	0.359985927778	0.612567259111	0.0266717208667
a31	0.000768045764444	0.364052412593	0.617429119704	0.0177503781556
a27	0.00301256128815	0.342212874198	0.633438729901	0.0213358347185
a31	0.00372197012938	0.419002191399	0.5625425133	0.0147333032062
a20	0.00849803700979	0.3301703338	0.519583537767	0.141748031369
a31	0.00998327239993	0.2976551146	0.508293932589	0.18406761509
a39	0.11739533953	0.369873994867	0.43874395753	0.0739866746633
a20	0.245831573177	0.488274354956	0.226995495843	0.0388985838878
a10	0.413728097726	0.452776031652	0.118308824281	0.0151870357326
</S>	0.565512468863	0.359007785826	0.0678704056405	0.0076093185213
