 	dove	aveva	per	stare	non	aveva	</S>
a24	0.997773865	4.8287116e-08	0.000590658695	8.1029015e-06	0.001337604585	5.10444715e-10	0.0002897075235
a20	0.997992488333	2.03696193333e-08	0.000626162791667	3.58970652333e-06	0.00126441762667	3.40811871667e-10	0.000113300454833
a13	0.993274652778	1.19173694644e-06	0.000642752023889	1.40913545311e-05	0.00596596514056	2.07984374472e-08	0.000101319529611
a37	0.991272950926	1.61446522548e-06	0.000733169417963	1.8124705277e-05	0.00788138931352	2.82089801824e-08	9.26880902037e-05
a24	0.836831816975	1.13942123185e-05	0.142675329583	0.000123572817192	0.0200894850378	3.64340346976e-06	0.000264722477068
a31	0.785856905658	1.46203900746e-05	0.189838310164	0.000158012774141	0.0237853737539	4.84772342559e-06	0.000341905815689
a20	0.638817951886	0.000462309104993	0.322357617025	0.00266238887312	0.0310243366593	0.00349523258041	0.00118011709523
a0	0.372501140629	0.00332837930166	0.421375345675	0.0336827006244	0.0913564855531	0.0248140975268	0.0529417820317
a20	0.434245953543	0.00430065083389	0.204425332225	0.0686489802081	0.136410448518	0.0349579871756	0.117010594011
a31	0.671805164514	0.00190790163954	0.0774092995017	0.0501191670425	0.0936267937327	0.0181838828159	0.086947785257
a8	0.578887304838	0.00820291684143	0.0935229649272	0.034028771654	0.0671516988042	0.184151463363	0.034054904339
a23	0.367797971613	0.0115714669471	0.103824261642	0.0706751995513	0.120536386268	0.258673190121	0.0669215334463
a38	0.487334390538	0.00530563084903	0.043510415214	0.0822536545171	0.179786005423	0.107857220207	0.0939527011488
a33	0.481239643513	0.00302294148301	0.020778530938	0.101645502839	0.194083325141	0.0544459159023	0.144784140383
a31	0.599271527838	0.00208378788277	0.00997710501267	0.0914265927367	0.122221973547	0.0342085524452	0.140810435614
a24	0.700814565946	0.000854135249354	0.137624038504	0.0328071291359	0.0673880696823	0.0123174737262	0.0481945544913
a18	0.469963658649	0.00687128031645	0.205328499501	0.051658082812	0.0995591632274	0.129150978342	0.0374683062971
a31	0.498053112883	0.00871840515728	0.1265781665	0.0557014100273	0.110291437742	0.167205751892	0.0334516679324
a33	0.455664160961	0.0238627207709	0.1529493655	0.0261657977658	0.0783305432473	0.248954919742	0.0140724393775
</S>	0.251064195481	0.0433648233855	0.19404085775	0.0243472518829	0.0625011976237	0.414269659871	0.0104119825387
