 	perché	aveva	lavorato	molto	</S>
a46	0.99082125	1.722612724e-05	0.0002478883676	1.6915213595e-05	0.00889671004
a31	0.990911463333	1.71579409967e-05	0.0002489821002	1.69532433783e-05	0.008805455595
a17	0.996960667778	5.81570409223e-06	9.23934954e-05	5.71066821663e-06	0.00293546169642
a31	0.998980209259	1.99306190208e-06	3.73736375333e-05	1.90670329597e-06	0.000978570154584
a37	0.998999489753	2.22635566203e-06	0.000666995300578	6.4430511488e-07	0.000330668599549
a31	0.999005963251	2.30055848734e-06	0.000876787031446	2.23421835e-07	0.00011472589215
a18	0.99301568775	4.44868607624e-05	0.0063490736084	4.68378537204e-06	0.000586040747683
a10	0.990109895917	6.14619402541e-05	0.00903609886947	1.06620717907e-05	0.000781802672561
a31	0.995792965306	2.3400777201e-05	0.00387521290711	8.04743134943e-06	0.000300346066987
a46	0.979228755102	0.00234907782952	0.00858403558633	0.00935601538554	0.000482133841796
a20	0.972831018367	0.00313660432451	0.0105743115954	0.0125677374785	0.000890316847265
a11	0.989731072789	0.0010608969655	0.00417225335513	0.0043291481095	0.000706630779088
a18	0.972241934263	0.0039949362645	0.00719527754171	0.0135835463032	0.00298430362303
a31	0.966708488088	0.00496990410274	0.00799546682124	0.0166243958363	0.00370179130768
a0	0.907246362696	0.0136182070488	0.0295817155811	0.045168721014	0.00438507103589
a31	0.886986387565	0.0165013327038	0.0369719585737	0.054695445129	0.00484491637863
a8	0.696589675855	0.0603450079221	0.0826040762379	0.146156415167	0.0143048693262
a31	0.616081418618	0.075032985964	0.104887939413	0.177985934389	0.0260117571087
a7	0.536902688539	0.0831861986447	0.132950497138	0.22154607413	0.0254145453696
a31	0.484396388513	0.0861332263482	0.153405330379	0.23884296671	0.0372220954565
</S>	0.676747079257	0.0435212383741	0.10428423219	0.125618796355	0.0498286927282
