 	dovevo	comprare	pane	ogni	giorno	</S>
a8	0.0012024432	0.448690035	0.098122924	3.7925253015e-05	0.4513110119	0.00063561402
a31	0.1006133686	0.179946834333	0.203356094	0.000394441891005	0.5150839373	0.000605276995
a24	0.1712941762	0.0741963244443	0.517845104667	0.000488377388568	0.235969729755	0.000206223936822
a37	0.114217917733	0.0329955718148	0.772776701556	0.000162979892769	0.079771483607	7.5282782763e-05
a14	0.141055954911	0.0166892949383	0.810737123852	5.50777067697e-05	0.0313956172357	6.68688045877e-05
a29	0.280063391637	0.0249292573128	0.672632114617	2.36443320899e-05	0.0222414234119	0.000110123801529
a0	0.392182420546	0.129454210438	0.451210964872	0.000165374029697	0.026711530804	0.000275453643843
a29	0.362357863515	0.179197983479	0.425563314957	0.000215375285899	0.0323377676013	0.000327654404614
a20	0.238129249838	0.35619501116	0.359323524986	0.00438760427797	0.0404794408671	0.0014851653582
a31	0.116993681946	0.471743437053	0.371306711662	0.00577131094492	0.032356104889	0.00182875900007
a24	0.233998320649	0.305497829018	0.367433650887	0.0625363295006	0.0280060928963	0.00252777754736
a46	0.29232531355	0.248361839673	0.125523469096	0.234284169834	0.0690623202988	0.0304428866825
a31	0.17762176785	0.410005353224	0.0732956881653	0.230931674856	0.0697352017663	0.0384103007942
a0	0.206980202617	0.402729731075	0.0540788378018	0.280828059864	0.0403256979221	0.0150574418314
a20	0.215213374206	0.346425363692	0.0197026910139	0.368397709955	0.0357220123074	0.0145388399438
a31	0.158304334735	0.602768077897	0.0093967098713	0.193934713665	0.0212936177691	0.0143025163146
a46	0.165648748245	0.580564995966	0.00614249562377	0.200700714902	0.0284131955897	0.0185297974382
</S>	0.207682364123	0.411093252983	0.00540201201188	0.304152792451	0.0441873427948	0.0274822167191
