 	sono	stato	sempre	poveretti	</S>
a20	8.4707525e-06	0.9936961	0.00627403953	1.0178170925e-05	1.1270376e-05
a4	7.6905905e-06	0.660594884652	0.339378591843	1.2246469075e-05	6.63442404433e-06
a31	6.8230968e-06	0.220257461143	0.779727177281	6.31015757167e-06	2.22910496378e-06
a38	9.44138252333e-05	0.0741062182877	0.925670729094	9.45186829706e-05	3.41180192259e-05
a31	0.000123114649845	0.0255372191959	0.974171116365	0.000123819223512	4.47578909153e-05
a7	0.000129674981382	0.0087277860953	0.990448042122	0.00067400838036	2.05342174784e-05
a31	0.000131855305517	0.0070612515951	0.991937057374	0.000857405224616	1.24734467528e-05
a21	0.000262735776896	0.00648636486903	0.990655209125	0.0024646704727	0.000131014207178
a20	0.000506532092299	0.00365606829368	0.988285969708	0.00722258115757	0.000328842562393
a8	0.00770394799743	0.0262203770979	0.770774083236	0.188356116719	0.00694548614746
a31	0.00991246161914	0.032508628066	0.704025221079	0.244546367463	0.00900728275749
a33	0.0151163568264	0.021820809722	0.668292463693	0.291173037711	0.0035972741275
a20	0.0273369516088	0.0185320609407	0.377888387898	0.56858434257	0.00765824520917
a31	0.0196386872579	0.0076991543469	0.512604805966	0.451560835737	0.00849654753639
a7	0.0514564958076	0.00361808788897	0.615320918655	0.326680956792	0.00292359268746
a31	0.0620473220592	0.318093209403	0.333869342885	0.284968992721	0.00102115781449
a11	0.0971108841431	0.422868057744	0.135872094962	0.34366094803	0.000488022421497
a31	0.109679361881	0.378616373858	0.117017922321	0.38686440801	0.00782194974717
a13	0.085439281127	0.363856462015	0.10287946189	0.43708177467	0.0107430362491
a18	0.105254033709	0.121358995014	0.03468301423	0.71994471489	0.0187592214164
a31	0.0710206295697	0.042716305718	0.01197573806	0.849121038297	0.0251662443055
</S>	0.0462275122848	0.024645308509	0.00647646528	0.903559169149	0.0190915079028
