 	lo	sentii	che	arrivò	</S>
a11	0.00033207565	0.99927055	0.000393908985	2.692612495e-06	7.10069655e-07
a31	0.21898454243	0.667411980867	0.112549824195	0.000789051802665	0.000264515864088
a28	0.367448917477	0.256205557822	0.374178768065	0.00181261346755	0.000354073809229
a37	0.200442411592	0.120251018607	0.677757736022	0.00142652665585	0.00012225984861
a20	0.087877612964	0.047676486869	0.853850658674	0.00998506528528	0.00061013885387
a31	0.0485942278547	0.336011576956	0.601840159558	0.0127788939941	0.000775111925623
a1	0.0530849361516	0.427680721452	0.303354366519	0.19614096123	0.0197389923162
a0	0.119156478717	0.153798204617	0.42614322884	0.272364075077	0.0285379981054
a17	0.238657076239	0.0627013572057	0.42986149628	0.232137493026	0.0366425593685
a31	0.215567320313	0.347267206402	0.19660632876	0.203632950797	0.0369262094395
a0	0.169947281671	0.441370286527	0.18447941292	0.188642170054	0.0155608871298
a46	0.163967447224	0.147447033882	0.197037625973	0.460134403351	0.0314134933766
a31	0.223516769075	0.217761265274	0.0892531053243	0.435353124117	0.0341157296922
a18	0.263076444692	0.24098128505	0.0441784551081	0.437827194372	0.0139366171307
a31	0.360054676564	0.132405234975	0.031439681036	0.463782379791	0.0123180547102
a39	0.372465995521	0.0961839168143	0.016286092812	0.50285666493	0.0122073639034
a31	0.364566888507	0.0461212397608	0.00829285183733	0.57163768831	0.0093813329678
a46	0.364398385502	0.0294529419003	0.00766927137911	0.573225909437	0.0252534933226
</S>	0.202517976751	0.0147632554202	0.0102041176896	0.731084524719	0.0414301306613
