 	mi	si	gonfiò	il	dito	</S>
a31	0.81074095	0.149228049	2.5660053e-07	0.039276042	0.0003705401	0.0003841816175
a11	0.513564668333	0.467897203	1.06539731e-07	0.0182177131667	0.000189744566333	0.000130542868976
a31	0.250903361111	0.642182717667	7.25557570313e-05	0.106702485556	9.51543484443e-05	4.37189960677e-05
a15	0.20610704037	0.647941045889	9.67043194591e-05	0.145732643852	0.000107287109481	1.53207146559e-05
a31	0.309512630123	0.51025547063	3.2861506335e-05	0.180055246617	0.00013658713316	7.27310415197e-06
a0	0.375217916708	0.34229514221	1.1637356105e-05	0.195350685539	0.0807568121077	0.00636787207295
a46	0.260886875569	0.331250027403	1.2056637295e-05	0.0910228418463	0.299939484036	0.016888761691
a31	0.213481311856	0.423741802468	1.64150985983e-05	0.0557225932821	0.292521038329	0.0145168717303
a18	0.238391583952	0.573961967489	0.000188837391699	0.0378352954274	0.143673956426	0.0059483794101
a31	0.219867261317	0.661925009163	0.000242413614366	0.0210098934758	0.094018392362	0.0029370557367
a24	0.251334330439	0.690912956388	0.000165833121922	0.0109865851586	0.044878181674	0.00172213271223
a28	0.40767974348	0.552050735463	0.000170713517307	0.00580561891953	0.0330254618913	0.00126771175741
a13	0.441565784493	0.521888751821	0.000834344015769	0.00300494540651	0.0316175599638	0.00108860253914
a20	0.317255488164	0.628572590607	0.00207180143859	0.00223882850217	0.0479568703213	0.00190443687971
a17	0.207179149388	0.733649993536	0.0022136156462	0.00164000200072	0.0521222371071	0.00319501719324
a39	0.175984593129	0.748781277845	0.0070110295154	0.00164556470024	0.061862784369	0.00471473389775
a20	0.177387111043	0.692844225948	0.0310992731718	0.00211683510008	0.0883208214563	0.00823170496592
a31	0.331730353681	0.553174075316	0.0333360777313	0.00173082325336	0.0689232596521	0.0111053846553
a41	0.366447021227	0.484104758439	0.0625898025844	0.00204513320445	0.065607902384	0.0192053398851
a8	0.194134543742	0.59841161948	0.109208724195	0.00325228500148	0.0740477607947	0.0209450216284
a37	0.136675147914	0.698324539827	0.0807677653983	0.00252373226049	0.0505181512649	0.0311906622095
a8	0.110814534305	0.752209079942	0.0561022857994	0.0015447695135	0.0398068854216	0.0395224440698
</S>	0.0906982946525	0.783158039971	0.0605817728997	0.00161786025675	0.0323281937108	0.0316158020349
