 	il	morto	vuole	pianto	</S>
a31	0.00215897915	0.966709435	0.0011818823	0.02989182085	5.78696965e-05
a28	0.00168927461667	0.967965881667	0.000591328346667	0.02971523355	3.82515788567e-05
a17	0.00610996883889	0.911127500556	0.0104584369622	0.0714778017833	0.000826267310309
a31	0.00721024344963	0.892152066852	0.0137109110974	0.0858357575944	0.00109099233554
a20	0.0180117289865	0.639463868951	0.0636184614758	0.108181926198	0.170723973077
a0	0.0290084723288	0.320866166317	0.101377967159	0.312202128733	0.236545227359
a31	0.0171654316329	0.534389468772	0.0550710543597	0.305216412911	0.0881576029917
a13	0.0337597260676	0.507943064391	0.129152430093	0.289326374304	0.0398183868692
a6	0.0443291843559	0.17337271793	0.199392363364	0.474670258101	0.108235473956
a31	0.0201567702053	0.383783527643	0.112423448921	0.362826543367	0.120809716185
a46	0.0133583554884	0.450514176714	0.16906810744	0.320790515122	0.0462688359283
a37	0.0171186031628	0.154464078738	0.214775955813	0.588976981707	0.0246643873094
a31	0.0157904713876	0.319786261913	0.101220022438	0.549499043902	0.0137042247698
a46	0.0176721317959	0.371004079114	0.167878797979	0.434686097967	0.00875890442327
a31	0.0253639905986	0.289340934848	0.197185333326	0.466117352656	0.0219924026411
a46	0.0520169368662	0.262329398516	0.230994528442	0.425068030885	0.0295911338804
a8	0.0586405442887	0.0879871397787	0.333325016147	0.496976070295	0.0230712492935
a31	0.182946050096	0.0859674866329	0.243326928716	0.465112970098	0.0226466000978
a8	0.256561080032	0.086421187511	0.214128109572	0.395507450033	0.0473822076993
</S>	0.189446070016	0.0449940517055	0.259228169786	0.433477295017	0.0728544188496
