 	non	ho	cosa	a	fare	</S>
a8	0.452545635	0.00169557993	0.00879271755	0.0478918765	0.4773841485	0.0116900785
a31	0.313991111667	0.00477049109667	0.138569419217	0.0631699598333	0.470858574833	0.00864045115
a37	0.539977427222	0.00738196439889	0.227920763072	0.0578575739111	0.163954250369	0.00290798803052
a10	0.794077109074	0.00441483769963	0.126109982357	0.019573348437	0.0548546018812	0.000970114812155
a37	0.909033579691	0.00204699174988	0.0599047034523	0.007818319379	0.0207967432937	0.000399682782185
a10	0.89475660323	0.0126137037333	0.0762987858174	0.003920463193	0.0121695814312	0.000240840935395
a0	0.871692251077	0.0348922945778	0.0810266312725	0.00158582388767	0.0106061413104	0.000196848796465
a20	0.879042067026	0.0570302081926	0.0533187830908	0.000590140382557	0.00980700527013	0.000211756195488
a17	0.787937222342	0.151646812731	0.0493573803636	0.000255460204186	0.0105561454234	0.000246903211829
a20	0.628891274114	0.309514607577	0.0446594567879	0.000151150549729	0.0161451628078	0.00063833827061
a8	0.520290441371	0.384177812526	0.044229920596	0.00128862735158	0.0457189349359	0.0042943328902
</S>	0.482122095686	0.384622281263	0.051815971798	0.00244954942579	0.0713827824679	0.0076074309451
