 	lo	ho	finito	di	fare	</S>
a8	0.478979235	0.005431556875	0.01084121215	0.136784415	0.3623709895	0.005592624
a31	0.433062248333	0.00365176444167	0.04178655615	0.159152948333	0.3581453065	0.0042012025844
a20	0.606674662778	0.00395820138056	0.170866005383	0.096724269711	0.120374097448	0.0014027810658
a24	0.718981634259	0.00296088299352	0.202134748461	0.0332943667703	0.0421574704307	0.000470914151197
a18	0.655627924753	0.00497224519784	0.29001302282	0.0177440461901	0.0313185774769	0.000324221479732
a31	0.454458208251	0.00540493535261	0.49165966094	0.0221615633967	0.0260322062256	0.000283449233244
a20	0.299782616084	0.117841453738	0.386940480313	0.0509522084656	0.136777247809	0.00770593923108
a10	0.309946718695	0.197266151246	0.218523400104	0.0542251974885	0.20918134927	0.0108571187437
a20	0.451384206232	0.163507300415	0.144734437368	0.0253358264962	0.208027696423	0.0070105142479
a7	0.437385645411	0.174084213472	0.0738154797893	0.0159938038321	0.288646818808	0.0100740267493
a31	0.33989877847	0.131647923824	0.221208923263	0.0190627156107	0.273077962936	0.0151036839164
a20	0.27658392949	0.276951097275	0.252827612088	0.0178635037702	0.162094210312	0.0136796299721
a18	0.41226317983	0.394183592425	0.0874694352293	0.00801718679007	0.0827769777707	0.015289587324
a24	0.554782113277	0.337257857475	0.0327692627764	0.00332487281002	0.0550321309236	0.0168337189413
a46	0.454200604426	0.281185310825	0.0259518267588	0.0115407925167	0.192970263641	0.0341512004804
a31	0.412191068142	0.156991101942	0.0350544605863	0.0151008508389	0.29638453788	0.0842780151601
a33	0.352143896047	0.295391523981	0.0743315701954	0.011423353613	0.181194259293	0.0855153733867
a8	0.199663655349	0.417267341327	0.173837063398	0.0140531762043	0.117573193098	0.0776055161289
</S>	0.175618202675	0.355096320663	0.235878541699	0.0144448756021	0.121699686549	0.0972623380645
