 	aveva	lavorato	tutta	la	settimana	</S>
a31	1.177348593e-05	0.083813807	2.02839114e-06	0.9014682	0.008634028	0.00607016687
a20	8.24586593e-06	0.330931237	1.31495590667e-06	0.630486931333	0.0362521176667	0.002320201419
a31	2.02358869767e-05	0.405557490333	1.44792098356e-05	0.508976275111	0.0843711425556	0.00106043945533
a28	2.83795239922e-05	0.288605614778	1.86369233452e-05	0.604748105037	0.105955687519	0.000643584643443
a31	1.80078533541e-05	0.235482351293	6.62264660057e-06	0.693107615012	0.0711558403063	0.000229537010148
a13	9.3488994747e-06	0.0808205924643	3.60953661902e-06	0.856972021671	0.0619013012354	0.000293097927383
a18	7.47665169157e-06	0.0319151796548	5.98327587301e-06	0.591023380557	0.376117273745	0.000930695195794
a31	3.62210062452e-06	0.0165779277183	5.53333413434e-06	0.236604000186	0.745563057915	0.00124586226526
a27	4.93185497355e-05	0.0257448549061	0.000149098156221	0.133803433395	0.836825252638	0.00342803475509
a31	6.45659392185e-05	0.026914981302	0.00019705684923	0.0979982657983	0.869989917546	0.0048352177517
a20	0.000243599009046	0.0132327572673	0.000850613723567	0.0605137915994	0.920813562515	0.00434565675057
a31	0.000303282160859	0.00961499292243	0.00106885533936	0.0235736443665	0.961275377505	0.00416379358352
a39	0.00050904955813	0.0186781986408	0.00217636584462	0.0106765116222	0.964265292502	0.00369455752784
a31	0.00057793002371	0.0230485308803	0.00254953027454	0.00668143054073	0.962387630834	0.00475492904261
a33	0.0115736698122	0.0530441362934	0.0443434800845	0.00704624251358	0.868834710278	0.0151577635475
</S>	0.0228578949061	0.0899606381467	0.0874052300423	0.00770260175679	0.767416855139	0.0246568217738
