 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	0.0927223635	0.0226960207345	0.0030987752025	0.022285800497	0.287665485	0.564793135	0.001768270505	0.0049701877315
a21	0.0348336007333	0.00760219726783	0.00107226570917	0.007443827963	0.133261231667	0.539262951667	0.274865040805	0.0016589071505
a31	0.0122470400244	0.00262896487594	0.00197743597639	0.00528515445367	0.0602788265557	0.548254923889	0.368771944935	0.000555737622167
a21	0.00420321907147	0.00094349393998	0.0022521323848	0.00457300516322	0.0288754245186	0.50693352563	0.452029246312	0.000189942661056
a31	0.00152098847049	0.000322719631327	0.000810282100933	0.00213851819974	0.0199112471729	0.497227909543	0.478002424837	6.5848833052e-05
a13	0.00059616902583	0.000113701889309	0.000324208325078	0.00138429192325	0.0149589872243	0.491345888014	0.491250851012	2.58381817173e-05
a35	0.000227702030943	4.1958105303e-05	0.000110776665959	0.000572529661083	0.145088041241	0.358414417505	0.495529431237	1.51171799058e-05
a37	0.000274854476981	3.08865817677e-05	4.0846733153e-05	0.000229939522361	0.27309968708	0.546966325835	0.179348571312	8.86508363527e-06
a31	0.000336127858994	2.54401933226e-05	1.7334251951e-05	9.26826841203e-05	0.27281414236	0.650324061945	0.0763772777707	1.28954842118e-05
a37	0.00326839693633	0.00502273057051	0.00150138275988	0.00126765966604	0.188580082787	0.453702797982	0.346630453257	2.65047504039e-05
a31	0.00453411421211	0.0067241123535	0.00203074588996	0.00194422077535	0.238482662929	0.311980566661	0.434249029986	5.45827091346e-05
a24	0.0079210999707	0.0089315116145	0.00240522049999	0.00239493131178	0.253282114343	0.262844760887	0.462157748895	6.26566750449e-05
a31	0.0100179963236	0.0097744166715	0.00261983467666	0.00295364910393	0.291949228148	0.202800642296	0.479711857298	0.000172415307015
a13	0.0116041057745	0.0195130130238	0.00888498150222	0.00524734193464	0.304937226649	0.182582717265	0.466978113433	0.000252523099005
a31	0.0209779819248	0.0235966575746	0.0113372537341	0.00569234761155	0.176703389483	0.096155832255	0.663361357811	0.00217520038967
a27	0.0376744133083	0.0302594157582	0.00886949681137	0.00300552127052	0.133570444388	0.067105572635	0.716739072604	0.00277606987189
a31	0.0489175861028	0.0336861742527	0.00844475900379	0.00193479107684	0.055045329356	0.0301501737617	0.816536257535	0.0052849141993
a35	0.0544156137009	0.220521673751	0.0940380907346	0.00168636391228	0.0287924274627	0.0176247112759	0.576777405845	0.00614370837143
</S>	0.0606177818504	0.420919636876	0.182523025367	0.00209162445614	0.0144137202473	0.00882057917095	0.307484982923	0.00312865714322
