 	è	che	è	entrato	da	qui	</S>
a31	0.0076821963	0.01017937315	0.00019414655	0.11987580695	0.00137696441675	0.8599921	0.00069949132
a7	0.0569941291	0.281611823483	0.00477946803333	0.040392316592	0.000462325233947	0.615447986	0.000312057424533
a18	0.1272533897	0.585362341161	0.0392939353444	0.013497602526	0.000154195852786	0.234146568	0.000292040496044
a31	0.0997609124	0.414694533054	0.0462932135315	0.00896138452867	0.000116919181869	0.429816932667	0.000356141492015
a46	0.0596558583	0.159493497018	0.102065162927	0.0163288438429	0.00229719966729	0.558495467556	0.101663993141
a31	0.0523563311	0.248261199006	0.151576254309	0.0319945739476	0.00299793174576	0.377321122519	0.13549263079
a39	0.123322847033	0.317632916335	0.244619051436	0.0302775878159	0.00246472657192	0.229784630506	0.05189826034
a28	0.167854242344	0.392003488778	0.320823677145	0.0120573831153	0.00224834506477	0.081097427482	0.0239154209133
a31	0.113322014115	0.572933896259	0.265609049048	0.00549068388177	0.00078151185239	0.0334003301407	0.0084625213711
</S>	0.101624417057	0.60555944813	0.256476989524	0.00494485019088	0.000437700561195	0.0260077550703	0.00494884158555
