 	forse	non	li	ha	a	casa	</S>
a28	0.948346345	0.0352992585	0.01256654765	9.48594465e-05	0.00028607276	0.00336135055	4.55747339e-05
a10	0.642295745	0.0780178575	0.274218721217	0.00209072724883	0.000169943491667	0.003191263892	1.57533588033e-05
a31	0.353636065	0.2132930525	0.421484450406	0.00793646624961	0.00149653963889	0.00214433347267	9.08637033777e-06
a21	0.238961699333	0.372906970833	0.330182316802	0.0158090754165	0.018122862313	0.0239598572909	5.72467326126e-05
a37	0.100106656111	0.346008570278	0.436413408934	0.0273220104722	0.0258814404377	0.0641679174303	0.000100034359538
a31	0.358901144037	0.189614825759	0.359113798311	0.0239596609907	0.0123687623292	0.0559726209434	6.9181204846e-05
a37	0.432965043679	0.128555757586	0.34791561477	0.0270264441636	0.0103826226264	0.0528108237811	0.000343673967949
a31	0.41981396356	0.118544212529	0.362403004923	0.0323628913879	0.0099588333088	0.0564488565937	0.000468261910983
a37	0.41734124652	0.109436340843	0.353359824974	0.0398311294626	0.0125488692029	0.0666404091979	0.000842197048661
a31	0.331159307507	0.114349948281	0.394479764991	0.0538164654875	0.0140228348676	0.091043833066	0.00112781752622
a21	0.304771973502	0.104385165427	0.349216961664	0.0674969608292	0.0163233707559	0.153885794355	0.00391974715207
a31	0.194552718834	0.110529499809	0.410155253888	0.0685010059431	0.0166811562186	0.193019384785	0.00656097815069
a20	0.156944259945	0.128289126603	0.464807811296	0.0666360743144	0.00969193403953	0.160862571595	0.0127682334836
a31	0.222886783648	0.154453222201	0.421636390432	0.0575367127715	0.00708077827984	0.120576459865	0.0158296261612
a37	0.238698179883	0.143003676067	0.491733550144	0.0323574289238	0.00398326302661	0.0754191652883	0.0148047053871
a33	0.0925323736277	0.149516770689	0.586347816715	0.0497053043079	0.00750244267554	0.0767032644294	0.0376920027957
</S>	0.0618940793139	0.184810100344	0.528867908357	0.070233844154	0.0109529828378	0.0851982572147	0.0580427713978
