 	la	casa	la	costruisce	il	mastro	</S>
a20	0.000424267515	0.0016184894	9.60439e-05	0.96479035	0.03305958365	9.75781665e-08	1.1075337775e-05
a17	0.000411580715	0.00111843704667	0.00117891388	0.950046216667	0.0472409429833	8.39779698333e-08	3.783932975e-06
a10	0.000430943811667	0.00121202042889	0.00258843189333	0.944114225556	0.0516529505278	7.61366722578e-08	1.358594765e-06
a24	0.000356599277222	0.0017757785763	0.00368767306444	0.974414695185	0.0197638517759	2.55769261993e-08	1.39681762833e-06
a46	0.000250446027074	0.00215317335877	0.00548742102148	0.983625411728	0.0079469820453	6.56726266187e-06	0.000529986264343
a8	0.000416770190358	0.00837505661959	0.0168196501738	0.965479633909	0.0079562747351	0.000176745870887	0.000775865638114
a14	0.0182179695101	0.0960694008732	0.144721397725	0.64269873997	0.0977342849117	0.000228940526629	0.000329282969488
a31	0.023859873587	0.118503812969	0.175077873908	0.492579915323	0.189790204971	7.83414700728e-05	0.000109986926189
a20	0.014562860946	0.128958507001	0.159728339303	0.546132648441	0.147320391657	0.00320440388155	9.28475216397e-05
a41	0.0153764376487	0.180178612334	0.186564696434	0.494008336147	0.110415677219	0.0124841774605	0.000972045757213
a29	0.0185504878829	0.295540747445	0.179164148811	0.363539254382	0.128944359073	0.0130341316868	0.0012268472144
a31	0.0157234332976	0.286441390715	0.146077612604	0.254874073794	0.291475753024	0.00497971597966	0.000427970582467
a30	0.0152518427692	0.202467548472	0.225977750535	0.223935389931	0.329889721008	0.00227495781061	0.000202733156489
a31	0.0151954505331	0.174803084291	0.255145626178	0.12874121531	0.424613493669	0.00137342868315	0.00012771072363
a28	0.0222988177877	0.204555312897	0.232373401393	0.0914055314367	0.447151751223	0.00209253837399	0.00012268305601
a31	0.0277091949292	0.228418710966	0.281285597131	0.0454072351456	0.414716953741	0.00233437932466	0.000127897772003
a17	0.0432654553097	0.257009180322	0.227309599044	0.0278805227485	0.39631175558	0.0469694609749	0.001253972454
a20	0.0571507074366	0.412849773441	0.247773179681	0.0100576489495	0.17842565086	0.0872326469916	0.00651036115133
a31	0.0471374394789	0.395513431147	0.263861793227	0.0166764743165	0.21349387162	0.0558234047639	0.00749357231711
a20	0.0663749878263	0.339458570382	0.229134164409	0.0185805787622	0.199461819207	0.142223960688	0.00476591637237
a29	0.0725027676088	0.485950036794	0.188132034803	0.0063330401874	0.0727400860357	0.170875117463	0.00346688709746
a31	0.0536367788696	0.624300678931	0.221389874934	0.00604562367247	0.0348381616452	0.058325194211	0.00146363543915
</S>	0.0471353964348	0.612194289466	0.269487777467	0.00877414333623	0.0318829638226	0.0293981488405	0.00112722636957
