 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a31	0.1077718185	0.037563602	0.35392904	3.2837071e-06	0.004878647	0.026554552	4.2363251e-06	7.136753115e-06	0.2351861106	3.5155681e-05	0.23295269865	0.0011136789425
a20	0.0901236885	0.0158305576667	0.227716582667	2.33177088667e-05	0.00454616263333	0.0243586787	1.64384213667e-06	2.65077344833e-06	0.558252726867	1.57493270767e-05	0.0787505195633	0.0003776899658
a37	0.0336619040667	0.00606861997557	0.0812746465557	3.89023452889e-05	0.00314171277778	0.0115811572667	1.16798138222e-06	1.68028091611e-06	0.837459832289	5.66625973557e-06	0.0266370670011	0.000127612719567
a24	0.0130768575222	0.00259726277852	0.0379050671852	2.6536380763e-05	0.0154621651926	0.132279652089	1.32053026074e-06	1.64742300537e-06	0.789517630763	2.90036934519e-06	0.0090841322937	4.48041708557e-05
a31	0.00707203354073	0.00154627120951	0.105952871062	1.24643252377e-05	0.0246150377309	0.37173204403	1.31150358691e-06	2.01701606846e-06	0.485120661921	4.10953248173e-06	0.00392336492457	1.78047648186e-05
a39	0.00523586861358	0.00445176065317	0.123650194354	7.22107067292e-05	0.0362601719103	0.538479014677	1.88705681956e-05	8.39941748949e-06	0.289415092307	0.000222221958727	0.00217739737586	8.78441297287e-06
a31	0.00427088540453	0.00581231898439	0.0628542287847	9.22420803264e-05	0.0370296606368	0.440548471559	2.66102095985e-05	1.11967074965e-05	0.444978584102	0.000327279392909	0.00403145575962	1.7087864491e-05
a24	0.0127841973348	0.0270883520948	0.0437981362616	0.000421922921525	0.0589541402123	0.302937963853	8.36608127328e-05	2.39716084988e-05	0.548537528034	0.000695928037636	0.00464995145504	2.4280324497e-05
a31	0.0163935247783	0.0359635055316	0.0497848034205	0.000532176842308	0.0698550194041	0.258596121284	0.000104996126911	2.98159061663e-05	0.560088296011	0.000864326525879	0.00773594102018	5.1451172499e-05
a28	0.0214759055928	0.0499123386772	0.0518863031402	0.000900963815903	0.0824627258014	0.231929377095	0.000172553018304	4.52627943888e-05	0.551217432004	0.00116626468863	0.00876515784089	6.5660928833e-05
a24	0.0497868151976	0.0893334442257	0.0263781697134	0.00129650203863	0.104963505267	0.207424753698	0.000321077546101	7.62990581296e-05	0.515401077335	0.00205692716288	0.00292481103326	3.65591179443e-05
a8	0.0558054000659	0.110911182742	0.108739507904	0.0119628342462	0.0793094884223	0.119765233566	0.023845591482	0.00897232365938	0.404115764112	0.073640491221	0.00156564419655	0.00136649072431
a31	0.134520590022	0.271725164247	0.158958722635	0.0152593413664	0.0488136548074	0.0586073832887	0.0315622675877	0.0119088276039	0.167518356037	0.096677833347	0.00228893873218	0.00215891764144
a46	0.181653570007	0.331881988082	0.121319464212	0.0603563637398	0.0544937289358	0.0323365435296	0.0398197602896	0.00805505091877	0.0821505433457	0.0608605607223	0.0119224143107	0.0151500529471
a8	0.110747407669	0.306795829361	0.189191884737	0.0857161585799	0.0589595833119	0.0222012231765	0.0459239347632	0.00736052267292	0.0499831190486	0.0503904544741	0.0369205781036	0.0358093249824
a28	0.140285023556	0.457264809787	0.185521634912	0.0474795901933	0.0301064464373	0.00943214135883	0.0187819538544	0.00305111273197	0.0184523418829	0.0184013824847	0.0406749193679	0.0305486069941
a31	0.246600847852	0.540526336596	0.0953449136373	0.0244113289734	0.0235899081458	0.00844247441961	0.0064604420848	0.00103843162966	0.0126922862276	0.00664183828823	0.0207460501226	0.0135051243314
a39	0.255256362617	0.459226322199	0.0940856265458	0.0532339219001	0.0486152963819	0.0186055691399	0.00755500222827	0.000989080587887	0.0384924450759	0.00718956946274	0.0096806923742	0.00707014431047
a33	0.172458449206	0.4263024974	0.176300415515	0.0687385419667	0.054451704794	0.01845339038	0.0107410457428	0.0015501981293	0.042076789092	0.00807319248758	0.0102090414581	0.0106447846368
a31	0.157379518069	0.458721172467	0.187293006505	0.0297566738222	0.0524666162647	0.0130244421267	0.0100241525809	0.00147879077643	0.022819813764	0.0128008944959	0.0247325888194	0.0295023548789
a24	0.19002400269	0.473156864156	0.109006810168	0.0314812447741	0.0681732020882	0.0156869013756	0.013620460527	0.00172193442548	0.0265568412547	0.0178895861653	0.0236301755498	0.0290519964596
a37	0.17298856423	0.604510168052	0.0621353407227	0.0334312045914	0.0486161500294	0.0107518577585	0.015652131509	0.00199142997516	0.0197917397516	0.0120376203884	0.0079419197766	0.0101519105399
a14	0.139400702743	0.743492622684	0.0391310442409	0.0151638111971	0.0234382796765	0.00432761158617	0.012932069503	0.00171150615839	0.00761892678387	0.00660549129613	0.00266014809087	0.00351777408997
a20	0.124310048914	0.670651747561	0.046459774747	0.0240900007324	0.0248855082255	0.00376071489539	0.0606902878343	0.0129608592861	0.00765825779462	0.0218750975987	0.000946299138957	0.00171136661999
a28	0.164587076305	0.611253755854	0.0413754339157	0.0267858410441	0.0251916744085	0.00340021564846	0.0752200537448	0.0164394580287	0.00713604337154	0.0266551353662	0.000418238432986	0.00153705430666
a5	0.197409118768	0.678126551951	0.0201555086386	0.018536090148	0.0170072261362	0.00166004556615	0.0423713623816	0.0078519849429	0.00288380586385	0.0127691056221	0.000191104733662	0.00103807760222
a17	0.171290062923	0.695835483984	0.0149414642129	0.026466288716	0.0152528863787	0.00108940110872	0.0525756074605	0.00780632998097	0.00170185225462	0.0123401505407	7.5142371554e-05	0.000625330434073
a21	0.159622117641	0.692346227995	0.0207882277376	0.0291708079053	0.0157857981262	0.00120159412291	0.0543915791535	0.00772417299366	0.00151002148487	0.0139981298469	0.000242068921518	0.00321930641136
a8	0.14565625088	0.649071289332	0.0749240525792	0.0229003179684	0.0165353353754	0.00160084840764	0.0344601823178	0.00513001753122	0.00135415198496	0.0107405937156	0.0117489001072	0.0258780934705
a31	0.184555888627	0.550060096444	0.0865683331931	0.0165311526561	0.0222723337918	0.00231346590255	0.0199616200393	0.00290470494374	0.00182382281832	0.0163350540052	0.0305918353691	0.0660816978235
a20	0.215897646209	0.501239552148	0.0373640950644	0.0622524128854	0.0264543475973	0.00283826013418	0.0339119733464	0.00320540234791	0.00311507643944	0.0244960590017	0.0256585730097	0.0635666052745
