 	che	consuma	poco	benzina	</S>
a31	0.00111632958	0.0342386855	0.51641018	0.40400890138	0.0442258757
a41	0.0179039855467	0.3435134485	0.457875780667	0.13806408738	0.0426426422133
a31	0.0574488711822	0.691834082833	0.183819768889	0.0511166931267	0.0157805573844
a28	0.0684195660607	0.811011077611	0.0939684566297	0.0189243268489	0.00767654752813
a24	0.0596295510202	0.88806857587	0.0381856368766	0.0079203545563	0.00619586090938
a31	0.0465706106734	0.652324481957	0.258955374626	0.0276080093188	0.0145415409698
a11	0.0656140338911	0.525973650652	0.353814218209	0.0326945605696	0.0219035713233
a31	0.0692198445304	0.557841526884	0.327387852736	0.0109837671032	0.0345670447744
a46	0.0820098080768	0.496981138961	0.337167630912	0.00384594013107	0.0799955192581
a31	0.125092092692	0.635260579654	0.159990369637	0.00144484408369	0.078212140086
</S>	0.123976306346	0.745707359827	0.0857535038185	0.000814490631845	0.043748355543
