 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	0.016807282417	0.00105168401606	0.181049314792	0.0020649510693	0.22661566	0.52886803	0.02770589592	0.01347469979	0.00236251725942
a24	0.005740141117	0.000360705654727	0.060808341192	0.00283560363597	0.26811911	0.64753931	0.009309883062	0.00449941377013	0.000787514980202
a28	0.00209145528567	0.000130522263859	0.0207247005907	0.00389522177866	0.304128273333	0.664152783333	0.00311408338533	0.00150045719273	0.000262507604742
a31	0.00079325441189	4.36698809103e-05	0.0072938178569	0.00214424947955	0.221111507778	0.766608641111	0.00141352715111	0.00050379757546	8.75332542132e-05
a8	0.000315522861253	1.58732704441e-05	0.00280750532693	0.000758094021517	0.432028475926	0.56298198737	0.000866369005037	0.000196006197153	3.01346249744e-05
a0	0.000228951457708	0.000259874014281	0.00183944338361	0.000351297388839	0.783860058642	0.209972541457	0.000859190689679	0.00261352194905	1.51065741581e-05
a31	0.000516278779236	0.000481441618094	0.0445617238945	0.000499884019613	0.752040652881	0.193968909152	0.00335569222989	0.00454987674968	2.55504047194e-05
a39	0.00481512183641	0.021977348986	0.0743160422982	0.00897460215654	0.64242874096	0.212376559717	0.0117150885433	0.0222743092499	0.00112214759391
a31	0.0081763497788	0.029588692062	0.0778783850994	0.0189957447188	0.539760456987	0.272121833239	0.0170709598478	0.0348132490833	0.0015942961113
a8	0.00712124259293	0.0185090250873	0.0643732810331	0.0148972080063	0.324953635662	0.256170873413	0.0413624536159	0.265013020694	0.00759926838377
a31	0.141074390531	0.128211337029	0.0754622063444	0.00961410943543	0.150761466221	0.0980735788043	0.0458692777386	0.341359076898	0.00957456119459
a24	0.20808688351	0.310219035676	0.0913509981148	0.00783751457848	0.153508906407	0.0480301616014	0.0306386224462	0.146884305633	0.00344357896486
a46	0.0982698303367	0.275969277559	0.0545221273716	0.00655138029283	0.157024941469	0.0261500360005	0.0490273508154	0.323618478544	0.00886660015495
a31	0.0834225359456	0.16831271152	0.0947927644572	0.0127319684309	0.130734913156	0.0228697418002	0.0467901942718	0.427014809515	0.0133303767183
a1	0.0831999233152	0.15245201384	0.106796328152	0.0145066331436	0.119978447719	0.0219048799334	0.0417050627573	0.438520453172	0.0209362925728
a31	0.205035082438	0.209553417947	0.0667497927173	0.00797381141453	0.0553832482397	0.0103233079111	0.0346848485024	0.384562369391	0.0257341705243
</S>	0.354787971219	0.284247408973	0.0669974463587	0.00481566075727	0.0338415876198	0.00639299335555	0.0175713746262	0.210867362196	0.0204782372621
