 	l	ho	sentito	che	viene	</S>
a34	0.00011482493975	0.000285042708	0.70127773	0.288482058	4.857185e-07	0.00983991
a46	0.00108958832308	0.00509198579467	0.66411221	0.297925580667	7.57285410833e-05	0.0317049343333
a41	0.00141393123155	0.00668655999489	0.835804616667	0.122325373089	0.000100813246304	0.0336687256894
a19	0.0142680852677	0.0391552947283	0.631292392222	0.29277599923	0.00180813833804	0.0207001071415
a31	0.0185554935542	0.0499758805848	0.441155574074	0.471313689743	0.0023770929433	0.0166222583138
a20	0.0144407759831	0.13434760587	0.355981429258	0.348027503248	0.101564154812	0.0456385277046
a31	0.0130883400144	0.162563536857	0.222245870986	0.411849241083	0.134627245745	0.0556257528015
a24	0.0329574946915	0.222521720519	0.177635476862	0.401679308361	0.131787312723	0.0334186865005
a31	0.0396445007705	0.242786349306	0.333479585487	0.226656030787	0.130868384861	0.0265651803668
a23	0.0174936137968	0.228882842235	0.385276462061	0.155523525596	0.197470138907	0.0153534373223
a20	0.0519538642656	0.359596974078	0.128963868585	0.184515290532	0.261547312969	0.0134227171074
</S>	0.0888717671328	0.383386702039	0.0652707857925	0.257714495266	0.193631286485	0.0111250090537
