 	il	lenzuolo	vuole	lavato	</S>
a31	0.061119034	0.0173398528	0.00032833655	0.91444085	0.0067719185
a7	0.37992058	0.00711294736667	0.00035727485	0.606600467667	0.00600878673667
a31	0.768162883333	0.00424517835556	0.000343088136667	0.225177299556	0.00207159058889
a0	0.669053747778	0.00447748588519	0.0172183761656	0.301900159185	0.00735022696963
a17	0.316511114426	0.0028003271384	0.0236067054552	0.643170066395	0.0139117616565
a13	0.197483543309	0.00406988078947	0.0332275772184	0.732532935465	0.0326860148855
a31	0.170980358436	0.00776750259649	0.0355996100941	0.749322535155	0.0363299824952
a17	0.273363403479	0.0353415808655	0.108656267719	0.563863033118	0.0187756980317
a8	0.358481054493	0.0519607169552	0.366669635906	0.197513824439	0.0253747066772
a31	0.397653538164	0.0443114473184	0.356991837135	0.143441400146	0.0576017098924
a24	0.605284979388	0.0426573107728	0.181185830878	0.116901684402	0.0539701119641
a46	0.532357469796	0.0568387135909	0.349485800293	0.0398197844207	0.0214981806547
a24	0.467080783265	0.061614810197	0.440326516764	0.0141407991569	0.0168370778849
a37	0.486611251088	0.0833815790657	0.411952625588	0.00479463513563	0.013259904195
a31	0.489540180363	0.0885334890219	0.337925575196	0.00561823171188	0.078382539965
</S>	0.568244975181	0.058694023511	0.215872057598	0.00882967635594	0.148359294983
