 	qualcuno	al	telefono	vuole	sapere	dell	Anna	</S>
a23	0.523980045	1.874318285e-05	0.469129888	0.0001862785298	1.200166115e-08	1.58152325e-05	0.006371017	0.00029821082
a31	0.519005431667	1.991174295e-05	0.474071574333	0.0002136381366	1.200015015e-08	2.41727065e-05	0.00644777786667	0.0002175197085
a29	0.827773630556	8.68549211667e-06	0.169689253611	0.0001137738402	3.72053958167e-08	2.11552434333e-05	0.00231784553556	7.56480315667e-05
a46	0.614380423519	1.80881331722e-05	0.37291645837	0.00533514261473	1.89712591586e-05	6.04479134111e-05	0.00681390189185	0.000456570750756
a11	0.541542154506	2.11205203807e-05	0.442337883023	0.00706262459734	2.52746850395e-05	7.78051768037e-05	0.00834964912728	0.000583470607952
a20	0.693542284835	0.000150573370784	0.259621524574	0.00339885485821	8.96000569998e-05	0.00774253917793	0.0350259458724	0.000428665127017
a8	0.482993061612	0.00754787393026	0.213620800191	0.00662047388607	0.0196757126457	0.019331634726	0.240839323291	0.00937112717567
a31	0.563374520537	0.00987015851454	0.088846697897	0.00665031724499	0.0261232672326	0.0155048264853	0.277509498597	0.0121207387752
a38	0.630856960179	0.00807711737597	0.163437438466	0.0104272133646	0.0221123914283	0.0116170737384	0.148617110366	0.0048547202084
a31	0.65210134006	0.00747946561484	0.189384793055	0.0116862394923	0.0207754332626	0.0103585564528	0.105774581455	0.00243959409513
a24	0.775012246687	0.00304918909446	0.155763577918	0.00526864296824	0.00746904970736	0.0048788848576	0.0476028518183	0.000955563544043
a37	0.703655048896	0.00250613349815	0.236584585973	0.00489999742275	0.00364683610245	0.0045468820192	0.0427580966061	0.00140243503468
a15	0.757513399632	0.00193073075938	0.197279178658	0.00356523646758	0.00185950167415	0.00385181023973	0.0324930298687	0.00150711616156
a31	0.882612963211	0.000805326128143	0.0952597725527	0.00135041806196	0.000650481790072	0.00213509783991	0.0165203726229	0.000665591917187
a20	0.65129130107	0.0135350960577	0.0898100871842	0.0150899579334	0.0989213108887	0.00893127603997	0.118465075208	0.0039559301524
a31	0.578179717023	0.0177785411068	0.0853721128614	0.0196692882875	0.131678292835	0.0113349396467	0.150963099169	0.0050240141208
a37	0.662134209008	0.0146217257898	0.176555688087	0.0120826927389	0.0700544501504	0.00757281818223	0.055027424823	0.00195096450027
a46	0.504312239669	0.0464510032633	0.228184772696	0.0277411402463	0.116579953383	0.0338711620607	0.0341603082743	0.00869937722342
a20	0.532778863223	0.0717876594211	0.110747472232	0.0335233170821	0.145181849794	0.0510428430202	0.0322601507581	0.0226778364078
a24	0.612965074408	0.074507514807	0.059769466744	0.0251562020274	0.132728605265	0.0418789600067	0.0303433659194	0.0226508278026
a31	0.734764128136	0.0519969460553	0.0401092785813	0.0162801711451	0.0893230899675	0.0294157883356	0.0264749003065	0.0116357231009
a17	0.598634191379	0.0452504048048	0.0396460965271	0.022005946851	0.241748031535	0.0215400504452	0.0251537497688	0.00602156143363
a20	0.430245715793	0.0693746282683	0.0684383908424	0.030223478617	0.301930205178	0.0494321028151	0.0306634779229	0.0196920033779
a38	0.450616085264	0.0815768547561	0.0674034556141	0.0296691392057	0.232752073059	0.063023737605	0.0439746659743	0.0309839887926
a31	0.493748921755	0.059430299872	0.049891655538	0.0232173100586	0.200337174518	0.0602953258683	0.0806785819914	0.0324007429309
a17	0.418677893918	0.0469044395773	0.042429993846	0.0223611383429	0.307443208338	0.0543930762894	0.0793325349971	0.028457744977
a31	0.411842861306	0.0427433807424	0.0323165676153	0.0220527819076	0.343137432174	0.0534139750965	0.064145675999	0.0303473773257
a37	0.403609475435	0.0371141611308	0.0291248945384	0.0161742677625	0.383305596786	0.0487154143655	0.053149273333	0.0288069511086
</S>	0.230367505217	0.0525892405654	0.0232979762692	0.0212911758812	0.595025748393	0.0304773731827	0.0305379986665	0.0164130085543
