 	Marika	è	che	si	sposa	domani	</S>
a27	0.47464373	0.1400401575	0.2390608825	0.0923165961	0.051574805	3.08101435e-06	0.0023608034255
a37	0.424072463333	0.0871587218333	0.2514446725	0.204450062767	0.0320809979	2.67442955e-06	0.000790445953983
a31	0.152168042111	0.0335687196778	0.3661858675	0.408420264256	0.0393885488667	1.46326234167e-06	0.000267130465144
a11	0.078776775037	0.0154735702926	0.260000764833	0.312987858085	0.332664226289	4.17562800556e-06	9.26469051647e-05
a31	0.053883290679	0.00844739839753	0.109759549611	0.119639354362	0.70823139543	5.34333965852e-06	3.36894840049e-05
a37	0.0287127145597	0.0115121754325	0.0592371128703	0.0519301651207	0.848331018477	0.000258977417543	1.78868656683e-05
a31	0.0233998835199	0.0163646541442	0.24108332829	0.0536817937069	0.664748626159	0.000580259972514	0.000141467775389
a6	0.0294594261733	0.173817310381	0.33827952943	0.0771622412356	0.317035815386	0.0576169968575	0.00662867652513
a20	0.0420665537244	0.349840960127	0.230268046477	0.0713017584119	0.127896945062	0.162041615619	0.0165841365084
a31	0.0331617742415	0.277803343376	0.424891032159	0.0667524861373	0.043819865554	0.13991103534	0.0136604640861
a20	0.0466293794138	0.342395121125	0.452776437386	0.0605717053791	0.0210200534513	0.07012582858	0.0064814557787
a31	0.103669204805	0.416286330375	0.348386645795	0.0466302064597	0.0177567281504	0.0609422375267	0.00632868575957
a0	0.117017924935	0.486030183458	0.292886295265	0.0315779694866	0.0109854278168	0.0560713488422	0.00543090925319
a20	0.082226315645	0.519066944486	0.148403815088	0.0172450451622	0.00424889423893	0.207356301281	0.0214526817511
a31	0.075156899215	0.359382958162	0.115441610363	0.0113414897207	0.00164369915964	0.404119360427	0.0329139632504
</S>	0.0852610946075	0.315496994081	0.109453498182	0.00814206986035	0.00098973739982	0.453708850213	0.0269477456252
