 	non	deve	magniare	la	sera	</S>
a20	0.4319120075	6.53212615e-07	1.14441605e-06	0.159988555	0.40268034	0.00541730485
a31	0.2230119875	3.76822628333e-07	1.089539705e-05	0.373963435	0.400063256733	0.0029500827231
a18	0.4612190125	2.19625272778e-07	1.38785423033e-05	0.392519277667	0.145262278311	0.0009853747213
a37	0.8023703075	1.58500437593e-07	5.01056167777e-06	0.136248746359	0.061045044837	0.0003307902652
a18	0.6480014525	0.000142248279076	0.000118583630183	0.0520621025897	0.298381971012	0.00129369047267
a31	0.528977900833	0.000189612191372	0.000156495418261	0.0916801501966	0.377360961404	0.00163487567422
a13	0.444826784944	0.0087147402188	0.00779147192429	0.106444611399	0.415027624868	0.0171947694414
a31	0.208392046315	0.0115619311539	0.0103627119748	0.139695705133	0.606270741623	0.0237168661471
a17	0.131093423772	0.038621431799	0.0301534469916	0.148556878044	0.637777547208	0.0137972657157
</S>	0.073444899386	0.0714535608995	0.0550856109958	0.083195218522	0.703119523604	0.0137011938578
