 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a8	0.15120148645	0.03074953525	0.0073225242	0.01673253525	0.73890439	0.0523118385	0.000413831175	0.00236383125
a31	0.0511305165833	0.0103356714383	0.00274124711	0.00728007419533	0.90746498	0.0199670526	0.0001745825753	0.0009058704953
a8	0.0171642384644	0.0034828943731	0.00107445684667	0.00260471394378	0.933474026667	0.00805045306667	0.0337796940421	0.000369555263733
a31	0.00583227398813	0.0012522889297	0.00221697438222	0.00443007624793	0.911769652222	0.0273708841222	0.0469227595807	0.000205109999911
a46	0.00205634645604	0.000492906348567	0.00254903343741	0.00507963238264	0.899975960741	0.0358038497074	0.0538181347602	0.00022414923197
a31	0.000770062212013	0.000191079507189	0.00120327812247	0.00306379092755	0.908629336914	0.0309422069025	0.0549830767867	0.000217211938823
a20	0.000652220500671	9.01499703963e-05	0.000712825250823	0.00245605560918	0.768743538971	0.0795521243008	0.147698674129	9.44386277743e-05
a31	0.000564582530557	4.79628285221e-05	0.00027729079898	0.00109954770906	0.735880689657	0.0842814054336	0.177796335853	5.21996440404e-05
a13	0.000244615160519	7.95501288974e-05	0.000179483505032	0.00102295654235	0.690804423219	0.224323285811	0.0833243597606	2.13538557958e-05
a17	0.000144599178506	0.000109113481299	0.000182563378344	0.00105078924078	0.679254451073	0.267250344637	0.0519946590535	1.34688515986e-05
a8	0.0124719720978	0.0395711225688	0.0273491184694	0.0121624645403	0.680880043691	0.0964096229123	0.126536092151	0.0046195320172
a31	0.0175137990993	0.0527224914976	0.0363783024298	0.0158213462514	0.677838157897	0.0411688933041	0.152397966384	0.00615900797073
a8	0.0146748527664	0.0672719098072	0.0607110370833	0.0113450268218	0.664711012632	0.0191474071014	0.159236837795	0.00290188105524
a20	0.0690548355888	0.202774336602	0.0986630973611	0.0179678319406	0.360221024211	0.0135730440338	0.223580579265	0.0141652414517
a31	0.0876124381963	0.199170002534	0.063220714787	0.0144284072135	0.458055201404	0.0158626656779	0.144384489088	0.0172660782939
a28	0.0644612490654	0.153720911178	0.0769749522623	0.0170865159712	0.525224250468	0.055118450226	0.101344709029	0.00606896566797
a31	0.0507452646885	0.137998524293	0.0814417626874	0.0182360133571	0.540512213489	0.0846024900753	0.084168722343	0.00229501642266
a38	0.0314627955628	0.109846515331	0.0722227828291	0.0111446579857	0.494306399496	0.0562692510251	0.223254226781	0.00149336071422
a31	0.122401617521	0.115488428444	0.0728788702764	0.0093567926619	0.322472538165	0.0280395373417	0.326700578927	0.00266161183807
a17	0.171243542507	0.218782726148	0.0966737027588	0.00567062972063	0.256801210722	0.0169519297806	0.229562356309	0.00431389707936
a3	0.152591537502	0.448370555383	0.121830644253	0.00369591657354	0.0892949993407	0.00849994551687	0.171575763436	0.00414064275979
a10	0.153303369167	0.527939705128	0.0875575880843	0.00235021309118	0.0298943182102	0.00310218943562	0.192575305812	0.00327731275326
a20	0.134514909722	0.512987081709	0.107859756028	0.00491393026373	0.0100126884854	0.00151261360521	0.213453078604	0.0147459510178
a35	0.148551619907	0.526355307236	0.134626228676	0.00774254675458	0.00337767920713	0.00101035952174	0.127411913868	0.0509243570059
a37	0.181428399969	0.586351402412	0.109526100892	0.00585722321819	0.00115971433404	0.000539753506247	0.0531647496227	0.061972650002
a23	0.17613340999	0.648786967471	0.101626571631	0.00426117787273	0.00040459808568	0.000248992987749	0.0222919474742	0.0462463270007
a20	0.153588899997	0.66274792249	0.11322226921	0.00432650129091	0.00015171660556	0.000177577422583	0.0137321964247	0.0520529200002
a31	0.305751813332	0.51829825083	0.0826932434033	0.00320493299697	0.00313794644285	0.000143893980861	0.0300054178082	0.0567644916667
a0	0.372984724444	0.439617636943	0.0890294361344	0.00295897606566	0.00412996895095	0.000277187010287	0.0440916546027	0.0469103982222
a31	0.456676264815	0.384281798981	0.0824954953781	0.00238631076522	0.00783638178698	0.000296393420096	0.0360859888676	0.0299413210741
a13	0.479543708272	0.379698552994	0.084047775126	0.00175675526507	0.00907201765799	0.000249246486699	0.0241273006225	0.021504593358
a31	0.480307936091	0.381537264331	0.0842036103753	0.00153934392836	0.016066711615	0.000238440900566	0.0178466355408	0.0182600181193
a39	0.473068985364	0.382632211444	0.0881499954584	0.00159768508279	0.0183979884517	0.000256133025189	0.0164396791803	0.0194572800398
a17	0.275767895121	0.552625457148	0.120447698486	0.0035651592276	0.0061823644039	0.00024885634973	0.0132252005934	0.0279373126799
</S>	0.22928618756	0.611615878574	0.110736449243	0.0048212451138	0.00316197921195	0.000139961936865	0.0101817680967	0.03005645634
