 	il	vino	buono	deve	essere	invecchiato	</S>
a24	0.99641847	4.801049035e-07	7.15412505e-07	2.88405995e-07	1.640000125e-06	0.00277391063	0.0008045246645
a46	0.67699354	2.08797855368e-05	9.4034160105e-05	7.05840203117e-05	0.000323303143175	0.32113250921	0.0013651330645
a31	0.572300216667	2.76744820485e-05	0.000125102596942	9.39755370134e-05	0.000429727200109	0.425452606057	0.0015706655565
a17	0.846359905556	1.08955490191e-05	5.00261358874e-05	3.71793412473e-05	0.000149232169087	0.152844754006	0.000548015347167
a37	0.662747028519	0.00033165120114	0.00105491555863	0.000793009582416	0.0016375268597	0.333223150335	0.000212720909056
a31	0.612299826173	0.000436899222534	0.00138155518432	0.00103909976616	0.00212764109884	0.382615015658	9.99367580187e-05
a39	0.556245729724	0.00466255459633	0.00921489645955	0.00790442649407	0.0133885953786	0.408291020766	0.000292747807673
a31	0.497983674241	0.00607120732495	0.0118272440394	0.0101934642491	0.0171441252436	0.456321133589	0.000459170255891
a37	0.482422891414	0.00831504023449	0.0151559108994	0.0128239375008	0.019345336532	0.461250417863	0.000686499371964
a31	0.205183620471	0.0090639897482	0.0162781691655	0.0137058112003	0.0200980753553	0.734613152621	0.00105719159065
a46	0.091879634257	0.0202756685861	0.0199370002542	0.0186291214334	0.0493231769631	0.79835871754	0.00159665806355
a31	0.034247897519	0.0240149505627	0.0211683886581	0.0202770852911	0.0591816750444	0.839058525847	0.00205141475452
a46	0.014250563173	0.0595263855549	0.0539800224594	0.0519726412437	0.119900417738	0.697525055282	0.00284488258484
</S>	0.0090338545865	0.107040552777	0.0973372762297	0.0937879806218	0.210003473869	0.479143767641	0.00365308899242
