 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	0.407078965	0.25847124	0.0001873675325	1.66546645725e-05	0.00584993875	0.000197777062	0.00184070105	0.0081171362	0.000848503945	0.00240820016	0.00115391037	0.24847314	6.267425425e-06	7.37780845e-05	1.279816945e-05	0.065066974841	0.00019662971573
a8	0.363471625933	0.189491896667	0.0192858944158	0.0302522775179	0.03817551825	0.0136579293953	0.00823948061667	0.0152610577333	0.00135617541167	0.00206567566	0.11932970379	0.17207525	5.030566425e-06	0.000315438906167	7.28877661667e-06	0.0267929571743	0.00021682201573
a31	0.159445686244	0.233869848889	0.0273780846386	0.0403330280018	0.0763990314167	0.0270852937984	0.0168120872056	0.0196046425778	0.00205454007056	0.00237875328667	0.192438869263	0.182872396667	6.2756048475e-05	0.00492573513539	1.38716257056e-05	0.0140955368648	0.000229869955243
a41	0.134615928748	0.335605132963	0.0126688412129	0.0157749044964	0.146794812472	0.0267244619328	0.0200418004019	0.0144186118593	0.00128886812685	0.00160405849556	0.123183699421	0.155856995556	7.9318596881e-05	0.00621864026713	1.31280472098e-05	0.0050267550816	8.40364614143e-05
a10	0.154824206249	0.254088090988	0.00629586827097	0.00782115016547	0.151183150824	0.193530771978	0.0460176988006	0.0059527254531	0.000594714202283	0.00680803649852	0.074387104807	0.094373869852	2.6449890913e-05	0.00210841360721	4.37901651243e-06	0.00195370506653	2.96563894714e-05
a20	0.131242544416	0.133497700329	0.00288066299032	0.00344278765516	0.0676494432747	0.454072770659	0.0827540896002	0.00285159638437	0.000578424190761	0.0160104091662	0.0623762649357	0.0412262666173	8.83541557033e-06	0.000727558256903	1.46106589008e-06	0.000668376296743	1.07942698238e-05
a31	0.266237820472	0.093057193443	0.00148402238777	0.00174908922562	0.0328966234249	0.386262513553	0.0807693182001	0.00292423276146	0.000895798930254	0.0335791927221	0.0506412898786	0.0488764975391	3.19745440278e-06	0.000386278627301	5.23203518027e-07	0.000232148666814	4.25101514127e-06
a37	0.301535408491	0.081175274481	0.00193817465359	0.00262629101577	0.019169996475	0.192010524518	0.1214425544	0.0186360158205	0.00193050641008	0.0330873180074	0.170968568193	0.0539897648464	4.74751564426e-06	0.00139768139243	2.59793976009e-07	8.4756207628e-05	2.14715354709e-06
a31	0.13119149783	0.102932261494	0.0021091858862	0.00292954158959	0.0252970381583	0.129078188173	0.180026368133	0.0374395042735	0.00206341093669	0.0275771617691	0.228760326064	0.127017220615	5.78886201475e-06	0.00342189403081	2.81577825336e-07	0.000140652391899	9.67868514903e-06
a18	0.0732042172767	0.118552663831	0.0037949516304	0.0041536469142	0.0257263527194	0.0798682747243	0.165967772711	0.0677321070912	0.00356501874556	0.024709698423	0.276856958688	0.148357843872	7.67814518049e-05	0.00722873151027	1.36145936084e-05	0.0001674459243	2.3945258383e-05
