 	le	buone	canzoni	si	scrivono	alla	notte	</S>
a46	0.005643648	0.00013828986	0.9886226	0.0053357519	3.08819245e-07	0.00013947476	8.797709825e-05	3.1949795e-05
a8	0.00480596545333	0.000121234123333	0.989088266667	0.00568522793333	2.94942535e-07	0.000134637861333	0.000138447289417	2.59155473333e-05
a31	0.0205419986044	0.000179269987778	0.937652438889	0.0408921379444	5.06998491667e-07	0.000497273545111	0.000198329433139	3.80129577778e-05
a41	0.0468804895348	0.00100058301926	0.686866372963	0.264444072648	1.75482853056e-06	0.000596163718214	0.000170699929046	3.98295688059e-05
a31	0.0381268000783	0.00114753312925	0.641603120988	0.318831006549	1.82461262052e-06	0.000212301269248	6.36828175487e-05	1.37216200486e-05
a0	0.0175179409261	0.00101865286592	0.528904911529	0.452435681183	2.97154248384e-06	8.42877688293e-05	3.05476783829e-05	5.04908255953e-06
a31	0.012252342642	0.000975396482487	0.474388888376	0.512330680394	3.35415044761e-06	2.90669519564e-05	1.84291658943e-05	1.87069329651e-06
a39	0.012077221214	0.00235099558801	0.455471401259	0.529983830131	5.17215352689e-05	1.24695940188e-05	5.14006257314e-05	9.79651148837e-07
a31	0.0110778950713	0.00285063740267	0.466326205553	0.51953522271	7.4187362423e-05	9.16874810627e-06	0.00012258770191	4.13238829961e-06
a10	0.0438380190238	0.183258033574	0.473301636518	0.295983886903	0.00270482375481	8.65053093688e-05	0.00081808369397	9.0362734332e-06
a20	0.0551136993413	0.332407784525	0.219140903506	0.221878097968	0.0182511122516	0.00887299181312	0.142361664065	0.00197375449148
a31	0.0260405894471	0.202687747175	0.423554057835	0.119655861656	0.0212103281839	0.0117925539844	0.192355912022	0.00270295119716
a10	0.0335801078157	0.311723241392	0.443894665612	0.124231413885	0.011620337828	0.00429614096147	0.069645414174	0.00100868474572
a20	0.0343933262719	0.430300967131	0.267685448204	0.105136164628	0.0254164076093	0.0117672942405	0.122869834225	0.00243053792857
a31	0.0254894490906	0.244702871044	0.402320762735	0.127989691543	0.0291108882031	0.0141750920468	0.153013629408	0.00319760447619
a13	0.0233627530302	0.321429719015	0.363849957578	0.139026316514	0.032575905401	0.0076559623156	0.108980424469	0.00311897025873
a20	0.0211896353434	0.448333746338	0.265736639193	0.0589116771713	0.0596314741337	0.00732111353853	0.122166898156	0.0167087925529
a31	0.0222295121145	0.289843145446	0.475679316398	0.0230060841571	0.0572106233779	0.00708676027951	0.103194710719	0.021749816851
a28	0.0178613267048	0.389537118482	0.428452152999	0.010006750419	0.0682896697926	0.00623928269317	0.0690381782397	0.010575495217
a24	0.0167224502349	0.672469266161	0.143711146266	0.00409151640633	0.109183903264	0.00375662893106	0.0448532977466	0.00521178027233
a46	0.0515844880783	0.596804215387	0.093962069822	0.00578954946878	0.121767203088	0.00566377274369	0.109313637582	0.0151150743574
a39	0.135555519359	0.448490761796	0.082073559274	0.00670755032293	0.0969599543627	0.00737092381456	0.142672357527	0.0801693574525
a46	0.163239146453	0.462198413932	0.042628390758	0.00440598740764	0.102394686121	0.00632069683819	0.0997760621757	0.119036594151
a8	0.134670697151	0.496102287977	0.036349057586	0.00438613710255	0.120037645374	0.00664713141273	0.0836258267252	0.11818122305
</S>	0.128962241076	0.516261943989	0.036054037293	0.00389376930127	0.108421822687	0.00654024490637	0.0679580253626	0.131907931525
