 	voglio	che	Maria	viene	domani	</S>
a33	0.0356772295	0.362744725	0.19553281	1.9069065353e-05	0.0021258954899	0.403900312
a31	0.0679121445	0.16568809	0.36665291	3.49916817843e-05	0.0021278518265	0.397584045133
a11	0.0733616785	0.0778909039	0.715271836667	2.76238536221e-05	0.000711891366843	0.132736087388
a31	0.0268080437	0.0305911855333	0.898107878889	9.35748103137e-06	0.000237459065038	0.0442461056691
a18	0.0299309664333	0.0251179488444	0.929578776296	3.28492903112e-06	0.000197143516293	0.0151718652863
a31	0.0364264518111	0.0383911792815	0.919483698765	1.11655053437e-06	0.000183709921941	0.00551376262543
a42	0.0327551032704	0.0783965144272	0.703432772922	0.00189134855848	0.12423070251	0.0592934970051
a37	0.0408676914235	0.152067084809	0.540053520974	0.00256193421616	0.17441591417	0.090033834335
a31	0.0298902671745	0.148558724936	0.710808030325	0.000894490521118	0.066975777505	0.0428727217103
a20	0.0460335464248	0.178080918312	0.602703076775	0.00463864825944	0.134555328617	0.0339884795021
a31	0.0599092648083	0.298740246104	0.443812082258	0.00588917187198	0.157519378839	0.0341298145007
a8	0.0405829756028	0.240973387701	0.346135205419	0.0123444495762	0.339739762246	0.0202242021669
</S>	0.0375864348014	0.13715880235	0.184743069709	0.0217406047881	0.600062231123	0.0187088610835
