 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	0.000125467459952	1.16025614803e-05	0.141394885	0.625770525	0.036137273	3.8739695003e-08	3.63782084e-06	1.93579525e-05	0.195759061573	0.0007781236708
a41	4.27436454187e-05	5.810911647e-06	0.400595055	0.504865983	0.0289543831	4.42185803363e-08	1.30025257e-06	7.1778536e-06	0.0652669547143	0.000260546303567
a31	1.96210187729e-05	3.99452273233e-06	0.573713745	0.328204329	0.0746006441333	3.74566216779e-07	0.000113802008587	9.78403179667e-05	0.0231210443798	0.000124682070622
a20	1.73431957576e-05	3.00513469274e-05	0.603654641667	0.289511629667	0.0973061247111	9.5627457226e-07	0.000152647702296	0.000160634292656	0.0090765494466	8.9500656874e-05
a31	1.22086195925e-05	3.86280933228e-05	0.541173037222	0.389995436556	0.065179558237	8.22510673953e-07	5.40368641987e-05	9.0210110552e-05	0.00340896283553	4.71318532913e-05
a37	9.83222520417e-06	3.19860464546e-05	0.364237885741	0.506256492185	0.127774716079	3.69774687851e-07	2.38571470662e-05	0.000125938499851	0.00150923827131	2.96906220971e-05
a16	1.02004688347e-05	3.20595818182e-05	0.238694796814	0.620300277395	0.140146842026	9.00416409284e-07	1.98942070221e-05	0.00027070055995	0.00050699334007	1.73407261657e-05
a35	2.52011930449e-05	2.95371786061e-05	0.099445693838	0.825138269132	0.0736081740087	6.54767286976e-06	6.80168020074e-05	0.00149843345332	0.000173123074123	7.00696755523e-06
a24	0.000157423599682	9.1654830202e-05	0.157685341279	0.789592833044	0.0499025036696	1.61684816233e-05	0.000155702137336	0.00233149491777	5.98668823743e-05	7.00298088508e-06
a31	0.000181023445737	9.580632191e-05	0.16671951376	0.795594644348	0.0354280152232	1.38109090695e-05	0.000131563007135	0.00134066195826	0.000436646847858	5.8305075295e-05
a39	0.00195470972776	0.00250370807915	0.11408879792	0.774036361449	0.0759340467411	0.00235125014688	0.00625216996373	0.0221888955384	0.000566601553619	0.000123443985098
a31	0.00254629772905	0.00330636286786	0.106757628307	0.75210736715	0.0938210879137	0.00313039914219	0.00829267353258	0.0291444223128	0.000726779522206	0.000166959595033
a20	0.00578559542948	0.00760064789743	0.109446748436	0.674233095717	0.115135261638	0.00784577957396	0.0168684017222	0.0618699359043	0.000810923417402	0.000403604035011
a31	0.00686655233383	0.00903217857942	0.131382512812	0.619133258572	0.130470393879	0.00941758554545	0.0197278665377	0.0727957278914	0.000675355549134	0.000498571978337
a3	0.00305577396861	0.00400550407342	0.144146857604	0.620306259524	0.18250718796	0.00361721206928	0.0082686342429	0.0331691212205	0.000600779491378	0.000322716249446
a20	0.0033234442562	0.00403284305781	0.193111645868	0.474943173175	0.259343615987	0.00335295668976	0.00962519684763	0.0515781730735	0.000281945505459	0.000407070573149
a31	0.0027262026554	0.00306149418494	0.249320671956	0.486307591058	0.196865071996	0.00278874946392	0.00844501514254	0.0496673481578	0.000232614928486	0.000585267357716
a37	0.00171136828847	0.00206113006065	0.236678013985	0.492518230353	0.233333880665	0.00155739272197	0.00500036934085	0.0265413255193	0.000144929110495	0.000453399539239
a31	0.00131707194616	0.00171887781955	0.311919414662	0.417764586784	0.243503103555	0.00114586968239	0.00381608518362	0.0184586946398	5.86137658317e-05	0.00029775344308
a20	0.00743902556539	0.0129448261392	0.386541858221	0.317818762261	0.190177267852	0.0167095425359	0.0153836823645	0.0519394953466	0.000270183799944	0.00077541182436
a28	0.0143671865218	0.0222135310464	0.487895306074	0.17812548742	0.180145022617	0.023293721512	0.0212884389215	0.0711863424489	0.000342529812315	0.00114240077479
a31	0.00997189700727	0.0130286399421	0.582778988691	0.20161521914	0.133233704206	0.009179849625	0.0095212022405	0.0391601588163	0.000137669263105	0.00137258595826
a20	0.0178732508358	0.040841505574	0.44769940623	0.201607839047	0.104764641402	0.070223115996	0.0225673585468	0.0920633102721	0.000153915281035	0.00220560861942
a31	0.0208641605786	0.050173469858	0.48548732541	0.138531339016	0.0734758188007	0.0905833429053	0.0270633549823	0.109580154424	0.000253912360345	0.00398710820647
a33	0.0224672501595	0.111660314619	0.43009124847	0.112022484005	0.0444330186002	0.155287485208	0.0157143747941	0.089283785808	0.00364018779678	0.0153998379355
</S>	0.0335579470798	0.19800435731	0.247033934235	0.0590481385025	0.0338310853001	0.265237322604	0.017146248897	0.113620552904	0.00698874439839	0.0255316439677
