 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.0677268064	0.111064535	0.207883558	0.39873427	4.2590243e-07	0.0257980317	0.1870930465	0.00169928632
a31	0.0236477365753	0.04584972998	0.0991781513333	0.62318969	2.69596143333e-07	0.0293538052333	0.178157804833	0.000622742425
a8	0.00790477935177	0.0176965102067	0.0355782369444	0.856464676667	2.67418437778e-07	0.0168205667444	0.0653098559443	0.00022504862
a31	0.00268076018992	0.00831867199223	0.0151699971481	0.904620938889	2.33414544593e-07	0.0406700925815	0.0284354856481	0.000103788285667
a20	0.000931411562307	0.00362930332074	0.00608020174603	0.931429302963	8.77515601643e-08	0.0456530942502	0.0122277911017	4.8815405416e-05
a31	0.000344314015102	0.00202025674358	0.00222858927868	0.975977870988	2.97556100191e-08	0.0153096759264	0.00410290283623	1.6387049699e-05
a24	0.000217362695034	0.00376934258453	0.00112312644289	0.988249870329	2.2241702004e-08	0.00521913407047	0.00141558376708	5.58128767267e-06
a31	0.000331189671678	0.00444571042818	0.00077709024763	0.992030223443	1.9900318368e-08	0.00179236529849	0.000621176414027	2.25471646389e-06
a28	0.00214043282389	0.0280277023761	0.00809402883254	0.929433807814	6.20873416585e-05	0.0130681747328	0.019168191058	5.57243665463e-06
a17	0.0026062790413	0.037375192792	0.0124838384108	0.718760569271	0.000175974293886	0.166289224911	0.0622240383527	8.48824305515e-05
a31	0.00116612601377	0.015835679264	0.00779235207027	0.694138269757	0.000151930302135	0.208322827637	0.0724520401176	0.000140790526851
a28	0.00159666940459	0.0257681504213	0.0168811458234	0.675642176586	0.000412866431552	0.213160655212	0.0664012440392	0.000137087535617
a13	0.00173236928486	0.0359724954738	0.0298768392745	0.443492875529	0.00171203254385	0.395320848404	0.0912924546797	0.000600059301872
a31	0.00117004437829	0.0284889261579	0.0268406630915	0.524384301843	0.00178343878448	0.325053737801	0.0914552615599	0.000823615500624
a23	0.00109369725943	0.0225816560526	0.0262915953638	0.476422797281	0.0265273112314	0.2937927476	0.149116667187	0.00417355850021
a31	0.00471307735314	0.243493042684	0.108257688455	0.179394268094	0.0347902090425	0.274266701833	0.149763236396	0.0053217942334
a18	0.00577657168438	0.343297194228	0.178922936152	0.0920714650313	0.106985599646	0.194450133244	0.074096341132	0.00439975081113
a31	0.0116580074615	0.380437154743	0.197655178717	0.0588306010104	0.131072122629	0.167697062301	0.0485358975773	0.00411396038038
a18	0.0135661752705	0.380193275581	0.184597052906	0.0291009813368	0.223358396956	0.10473341532	0.0533662947258	0.0110843549035
a31	0.0171996402068	0.37749979586	0.182124937635	0.0165627031123	0.254166185092	0.0837157350533	0.0551104221086	0.0136205122012
a24	0.0185143988689	0.390318856953	0.195150612545	0.0129783008708	0.236979104471	0.0715127149644	0.0584836932362	0.0160622723004
a17	0.00776659908963	0.201410025651	0.175259890848	0.00889934661693	0.434510014824	0.0762523793215	0.0678068937454	0.0280948584335
a20	0.00679923536321	0.137262590217	0.152545240283	0.00378253036564	0.487524594941	0.0476424031072	0.0753935652485	0.0890498751445
</S>	0.0077128551816	0.115569025108	0.126860955142	0.00290086118282	0.45278048247	0.0438891000536	0.103649402624	0.146637337572
