 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
a8	0.00277130115	0.2982882065	0.2819741	0.0102218707	0.00179875635	6.2727996e-09	0.0091002472	0.395416491	0.00042899512
a31	0.00152659502033	0.11500115881	0.479878853333	0.00492700129667	0.00088527295	5.8724345e-09	0.00452698223517	0.393005414367	0.00024869714069
a20	0.000519103163443	0.0385381918133	0.823604771111	0.00166641036922	0.00252391898333	2.32600606667e-09	0.00151343947052	0.13155114184	8.29669276233e-05
a29	0.000183879762148	0.0131019117144	0.937845713704	0.00056511069874	0.00384651222778	1.06857127222e-09	0.000505461164273	0.0439237095943	2.76742030908e-05
a37	0.000148259945383	0.00653617144813	0.926978227901	0.00019751351858	0.0503897893093	1.63560900741e-09	0.000171288315558	0.0155693180948	9.4110882766e-06
a8	0.000471792485128	0.019038484816	0.862237475967	0.00129541255653	0.0980238597698	0.00178435652853	0.00409316104885	0.0129175822983	0.000137838416159
a20	0.00121542382838	0.066034486272	0.839342491989	0.00186454010884	0.0666596089899	0.00238401779834	0.00542263566962	0.0168918847661	0.00018489784872
a31	0.00113223480279	0.0868697840907	0.871459510663	0.00085323963628	0.02490985073	0.00079955018312	0.00189971228654	0.0120099231887	6.622699714e-05
a29	0.00488748659426	0.0808149950302	0.851729450221	0.00172829402209	0.0494454222433	0.000365806739213	0.000728433010513	0.0102767626629	2.341432418e-05
a37	0.0107689913648	0.130246663343	0.74241701674	0.0041985221407	0.0917524307478	0.000554550329738	0.000658331075171	0.0193740348876	2.94904922933e-05
a29	0.0115595069549	0.329394437781	0.557438328913	0.00435562191357	0.0761669739159	0.000546658326579	0.00068737853839	0.0198125872959	3.85086907644e-05
a31	0.00731428858497	0.451478912594	0.477134519638	0.00259750160452	0.040880921972	0.000210713508456	0.00067671932613	0.019672778432	3.36534269215e-05
a20	0.0101772894617	0.399488047531	0.441925076546	0.0115771953015	0.036880150324	0.0159964544857	0.00286575117538	0.0807667504773	0.000323294828974
a31	0.0116385060206	0.422535925844	0.377288208849	0.0156257606338	0.0424993127747	0.0212583713006	0.00339240069179	0.105335997826	0.000425487512991
a37	0.0270609778735	0.526259775281	0.28192343295	0.0191592244113	0.0314379137582	0.00936049623888	0.00317203956393	0.101068806942	0.000557318287664
a46	0.0350569661245	0.611796358427	0.149409674317	0.0239951294704	0.0161399757194	0.0124101827463	0.00647163542131	0.142065328981	0.00265474122922
a31	0.0203608672082	0.673413566142	0.137217358106	0.0141129091568	0.0181890662065	0.0111526870844	0.0057153238071	0.116731326994	0.00310689951974
a0	0.0491632157361	0.612507635381	0.109589023369	0.0297457517189	0.0212794390688	0.0103800301971	0.00695534226903	0.158111562998	0.00226803764991
a31	0.0892848735787	0.599969521794	0.081032605123	0.035463775773	0.0124302293563	0.0101236951477	0.00735500045634	0.162122385666	0.00221795951664
a1	0.0943306461929	0.499999085598	0.0675234683743	0.034065748791	0.00701647608543	0.0197787064646	0.00857339018545	0.258218906555	0.0104936318722
a13	0.0810746280643	0.502734196866	0.0315935934914	0.0346919309303	0.00370756920848	0.0235353230882	0.00906501749515	0.289696921252	0.0239008946241
a39	0.100782605355	0.592140425622	0.0135170695305	0.0551383366434	0.00910289928283	0.0791395986294	0.00481523626505	0.121593487484	0.0237704253747
a18	0.121090105118	0.556868648541	0.00825168051017	0.0788705888811	0.0133847902609	0.132753912876	0.00361320365502	0.0683357661613	0.0168313382916
a8	0.092854757706	0.64562479618	0.0149296411701	0.059230173627	0.00881565025363	0.087279375292	0.00701409478501	0.0492190810538	0.0350324587639
a28	0.155957338569	0.57201793206	0.0166352680567	0.071798475209	0.00580710698454	0.065646072764	0.00868891716167	0.0441749013513	0.0592740479213
a31	0.211324489523	0.561445977353	0.0324311443522	0.0649783988697	0.00385668039485	0.0510394643447	0.00375284683522	0.0243811611171	0.0467898569738
a8	0.161542038174	0.470545750784	0.0388143715841	0.0510784667566	0.00815811463162	0.163302431538	0.00319888765974	0.068664610039	0.0346953139913
a37	0.279932911058	0.234457195261	0.015403181728	0.0750886055855	0.00996515791054	0.203060474179	0.00323374995325	0.0866291266797	0.0922296169971
a31	0.297996422686	0.392055085087	0.0267551783093	0.0587251485285	0.00795414300351	0.070082132803	0.00132418120208	0.0416851222266	0.103422575666
a21	0.147210359895	0.424573150696	0.0304045702898	0.0419863361762	0.0139452720012	0.260841888678	0.000762086485027	0.0348197834089	0.0454565103887
a31	0.232361973298	0.300258472565	0.0346861062833	0.0356339647254	0.0125880591171	0.324405731373	0.000565746890676	0.0307832854696	0.0287166529629
a20	0.272056061099	0.252227998855	0.0359758334644	0.0281783622418	0.00724349982237	0.346023312271	0.000486581939225	0.0277402358232	0.0300680936543
</S>	0.198743555549	0.143851261428	0.0180596787872	0.0357281631209	0.00774668741118	0.529810306135	0.000676542989613	0.0330628414116	0.0323209343271
