 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.494209735	0.01527874551	0.09499287425	0.00921254445	6.1307481955e-08	0.36401078	0.0146696293	0.007625633627
a39	0.729508678333	0.00522788366333	0.03725082325	0.00615695531667	2.20854952883e-08	0.2126503348	0.00664456463333	0.0025607142077
a41	0.889599982778	0.00188889991578	0.0166956235167	0.00606870743889	3.18307884294e-08	0.0818497140667	0.00303941151111	0.000857572481267
a39	0.887647570926	0.00218978641326	0.0286497979389	0.0193022209463	3.39864882281e-06	0.0558422923556	0.00604857913704	0.000316306809756
a20	0.762685143642	0.00799448937109	0.10005675598	0.0434253196488	2.54541349409e-05	0.0663620741185	0.0191490070457	0.000301734501252
a0	0.610143921214	0.016522646457	0.194266661993	0.0502195332163	7.99193649803e-05	0.0737514233728	0.0541977576819	0.000818127680417
a31	0.416402140405	0.0144256719857	0.249243643998	0.0507471260721	7.82771895601e-05	0.201358203124	0.0665013402273	0.00124358559347
a13	0.307876890135	0.0673359398286	0.188422472666	0.038384880024	0.0228090445411	0.286862564375	0.0758134344091	0.0124947637978
a17	0.297829216712	0.11082026161	0.108788253555	0.0159389939413	0.031029713047	0.169787547458	0.23911495147	0.0266910545993
a31	0.221247808904	0.06502141827	0.151271402518	0.0153472445804	0.011008322563	0.080433037486	0.421179133823	0.0344916171998
a3	0.293077652968	0.117458568823	0.144756181839	0.0146670146268	0.039990817535	0.0463248494953	0.315373699274	0.0283511936333
a46	0.321276710989	0.227451836274	0.0946672702797	0.0114172626423	0.073636775845	0.0261427334984	0.205953264425	0.0394541501111
</S>	0.230888220495	0.254652888137	0.0994814781399	0.0144602368212	0.0728263479225	0.0224252402492	0.243725297212	0.0615403200555
