 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
a31	0.0198623535	0.084904363	0.1225657925	0.66196845	0.106386888	0.0042927958	1.5105047e-05	1.374820245e-06	2.928585487e-06
a46	0.0856187895	0.061957435	0.111657004167	0.53184144	0.124460554667	0.00878581893333	0.0600324105147	0.0155706611478	7.59051681537e-05
a31	0.0989637250333	0.0312674726667	0.0796476270557	0.283507863333	0.294399294889	0.104030896311	0.0870709985049	0.0210048063493	0.000107317473385
a27	0.145846876878	0.0503794132222	0.0653300946852	0.210409221111	0.326551594963	0.147068030104	0.047052561835	0.0073190590031	4.31663059783e-05
a41	0.170851852293	0.0552393010741	0.0979235082284	0.285120367037	0.195255699654	0.151842241368	0.0412040102783	0.0025482222077	1.48141110994e-05
a1	0.0684823286643	0.024073437858	0.0991238627428	0.531073062346	0.105004759885	0.137802411289	0.0318476077594	0.0025803963559	1.21220586231e-05
a21	0.0248262014548	0.0158321534527	0.127159550914	0.717157194115	0.0431257799617	0.0510417855963	0.0176806932531	0.0031648759853	1.1752760141e-05
a31	0.0099542065316	0.0242700458176	0.187086156971	0.712163418038	0.0283385579872	0.0269129638654	0.00960046235103	0.00166944474743	4.75667846033e-06
a13	0.0486908575572	0.103636276606	0.188305115657	0.492512790013	0.0704076026624	0.0325470756218	0.0540971700503	0.00978017513481	2.29482006334e-05
a31	0.0615676545291	0.131687846869	0.211555571886	0.377829790671	0.103417500887	0.0326871542073	0.0687455433268	0.0124799853848	2.89488093778e-05
a41	0.0456277055197	0.088295833623	0.172282045629	0.33044623979	0.0774675969623	0.0204306114024	0.193855577752	0.0712674048015	0.000326999265626
a35	0.0497704071732	0.0986264712077	0.159282816876	0.14222622483	0.0600447796541	0.0177189031341	0.331143312584	0.139786574934	0.00140050785521
a31	0.0306833277244	0.164198527069	0.244738885625	0.14269780361	0.0668854238847	0.021328141378	0.231674560861	0.0963197409447	0.0014735417584
a14	0.122594301241	0.20287381569	0.211534321875	0.11340760037	0.0852913779616	0.027247414126	0.19187074362	0.0446020262816	0.000578371079467
a28	0.207632533747	0.140989726563	0.103034442625	0.0406096996233	0.0731337013205	0.024027302042	0.34509336454	0.0648511754272	0.000628052813156
a31	0.135299994249	0.131718213521	0.199819002875	0.0598622602078	0.0588890804402	0.0183191546807	0.331937361513	0.0634400648091	0.000714882747719
a0	0.095968391083	0.11642108284	0.224122254558	0.0652195264593	0.0454527318134	0.0126315868602	0.364262130504	0.0740460379364	0.00187629649257
a31	0.282771273694	0.115301832613	0.088175372786	0.0523929305431	0.0201361836045	0.00479746367007	0.355974626168	0.0774992326455	0.00295109953086
a46	0.404888244565	0.157835090871	0.0455736109287	0.048163467661	0.0161476545348	0.00304736910669	0.192059791389	0.102623630882	0.0296611504436
a17	0.291164604855	0.18261536029	0.0263315406429	0.0173583737337	0.0176025175116	0.00266623010223	0.13450059813	0.146206605294	0.181554175148
</S>	0.224454687428	0.212159500145	0.0248282173214	0.0105419654168	0.0173301767558	0.00171240045111	0.071397220565	0.131095165147	0.306480647574
