 	da	da	un	famoso	poeta	</S>
a31	0.051590284595	0.212537885425	0.72085868	0.011951542	0.000147175862	0.00291445403
a37	0.017377761595	0.071263316425	0.896911693333	0.012497245	0.000931942842	0.0010180292374
a31	0.015498049865	0.0289805458083	0.913349197778	0.0352944916667	0.005917111414	0.000960609886533
a28	0.014901406455	0.0147358386894	0.916546765926	0.0454264985556	0.007446920438	0.000942569340711
a31	0.00517314672067	0.0051081321698	0.965117188642	0.0210623358185	0.00321656230147	0.000322635945437
a20	0.00174891767656	0.0018293839366	0.685614506214	0.304727533573	0.00592312162262	0.000156561028479
a13	0.000640275682853	0.000793381398867	0.327638502071	0.543238901191	0.127285608208	0.000403372602826
a39	0.00185481265095	0.00203625152629	0.186279638024	0.36862337373	0.438922986069	0.00228295626761
a31	0.00564630371698	0.0075778148421	0.236342960008	0.207568344577	0.533501312023	0.00936321122254
a35	0.00637447723899	0.00844085951403	0.246723828669	0.229138321526	0.498051720674	0.0112707197408
a31	0.00449981334633	0.00511024307134	0.150899098223	0.234456027175	0.590886673558	0.0141481059136
a17	0.00329140191544	0.00372903812378	0.117502898974	0.197246675725	0.664033924519	0.0141960646712
a31	0.00298407217181	0.00284627057459	0.0597161858913	0.156739416575	0.76563177484	0.0120823185904
</S>	0.00361615983591	0.00327177743729	0.0581847929457	0.0962167952875	0.82235773742	0.0163527757952
