 	tu	le	hai	cucinati	le	verdure	</S>
a46	0.09273068	0.859994635	2.5719745e-05	2.7225349975e-06	0.0137501235	0.03286527158	0.000630900335
a8	0.056104694	0.879006331667	2.71351496667e-05	2.9393107325e-06	0.0246020328333	0.0396167571933	0.000640151101667
a20	0.049069386	0.906599387222	1.91326341222e-05	1.2230153375e-06	0.0206156620111	0.0234181180644	0.000277110858222
a8	0.04090755	0.723582885741	6.13629452741e-05	2.93349929058e-05	0.0224512950704	0.211182925021	0.00178465245374
a31	0.0684346406667	0.63142614858	7.52605778914e-05	3.86956447205e-05	0.0268828636901	0.270858203407	0.00228417330125
a37	0.0743574722222	0.819734536193	4.89179087638e-05	1.49769043254e-05	0.0142205766434	0.0908498571023	0.000773722672417
a10	0.0295348094074	0.929980428731	0.00117454657625	0.000316412243775	0.00743640006113	0.0312885784674	0.000268937200139
a31	0.0442494648025	0.93686198291	0.00152692862702	0.000414822030896	0.00559311072038	0.0112515932591	0.00010217812888
a21	0.0554500219342	0.650306389303	0.0272077767106	0.0987518165733	0.10185324984	0.0569075496564	0.00952325621779
a31	0.0739435326447	0.538914134768	0.0357713498792	0.131531070143	0.135008054713	0.0721592507355	0.0126726627466
a10	0.0948389375482	0.666206124923	0.0307393942687	0.088272964666	0.0861193950043	0.0285786170952	0.00524461672287
a17	0.0715661951827	0.544105321641	0.0467195580896	0.127962864889	0.157983963668	0.0414164250317	0.010245701041
a20	0.0537206410609	0.36909348388	0.0461313886965	0.160182734963	0.279948627889	0.0750605450106	0.015862607347
a31	0.0702367170203	0.474421151293	0.0283673195422	0.116857172538	0.23981052363	0.0597778909369	0.0105292825957
a39	0.0687229890068	0.502533380431	0.0545455338241	0.215670891729	0.125464507543	0.0265643299123	0.00649842534523
a31	0.116479723002	0.43229339681	0.0642058686747	0.24930878791	0.101519617848	0.0273904986374	0.00880210444841
a8	0.126057526434	0.358734388937	0.0761482469582	0.32042187997	0.0624479219493	0.0371889222125	0.0190010891495
a39	0.0647035842447	0.160748671312	0.111216848986	0.387170093323	0.0373851413164	0.165797448404	0.0729782280498
a8	0.0466815830816	0.098184086104	0.119889542995	0.375135851108	0.0276757591055	0.232070669468	0.100362522683
</S>	0.0291018140408	0.067501379052	0.135997601498	0.491004875554	0.0199683355527	0.173952589734	0.0824733963415
