 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	0.0336641495	0.4419883225	0.326978975	0.0027967808	1.2588183e-05	0.003875817125	0.002036650541	4.85271985e-07	0.000798825197	0.008169922051	0.000486362343	0.00132662025	0.000936026696	0.00509281415	0.0045249493965	0.00503833485	0.16214561473	0.000126762528
a31	0.0191835298333	0.1560116295	0.623726838333	0.00269129000867	4.70868540677e-06	0.004871038075	0.00205884583367	3.405927082e-07	0.00187657686567	0.008381372217	0.002327604381	0.00101117723333	0.00447036709867	0.00260783022667	0.00517389293217	0.003423615318	0.162095893977	8.341619e-05
a5	0.00973042427777	0.0855815968333	0.827650092778	0.00108663215822	5.10795888757e-05	0.00273557882833	0.000747158141223	5.06163770593e-06	0.00173634967689	0.00307920598233	0.00266144825867	0.000363352272877	0.00547767569956	0.00119522782689	0.00248544836072	0.00117695853997	0.054206090797	3.05488244833e-05
a7	0.00638331995926	0.0702165236111	0.894589297593	0.00121686096607	0.000107636362959	0.00106204114611	0.000428559457074	9.55653890198e-06	0.000622498173963	0.00136481993744	0.00090802337089	0.000125445607392	0.00291016886652	0.00041584475163	0.00112101769024	0.000393083509757	0.0181148121237	1.04538890911e-05
a37	0.00392098405309	0.0399869972037	0.941465532531	0.00264769048869	8.09790823197e-05	0.000613844368703	0.00107826291902	6.23170747733e-06	0.000248634064654	0.00095987111248	0.000312358060297	4.57066701307e-05	0.00167272233217	0.00015121258321	0.000605055236747	0.000131434913919	0.0060688756817	3.62287451347e-06
a7	0.00206749078436	0.0229039060679	0.966534664177	0.0026785851629	3.12902531066e-05	0.000362550769568	0.00164681700634	2.21331787844e-06	9.5183715218e-05	0.00057045810416	0.000104860178722	1.60817387436e-05	0.00062373721939	5.40452862367e-05	0.000238331462782	4.3869027673e-05	0.00202468607177	1.21002649575e-06
a20	0.00371876516145	0.0211621776893	0.932629508059	0.00661431838763	0.000367593972036	0.00174253864986	0.0188739608021	0.000119621765502	0.00140262498541	0.00511902653472	0.000422103334531	4.04572172812e-05	0.0047336332718	4.77244959122e-05	0.00155041818479	2.44709097243e-05	0.00142976124799	1.28060778674e-06
a31	0.00484462078715	0.288091332563	0.653904952686	0.00769016312288	0.000479583577532	0.00222845581329	0.0241434324807	0.000158756939481	0.00185324310847	0.00662422277824	0.00053094951251	4.88376418271e-05	0.00611086024193	4.91655116374e-05	0.00198916402126	1.85357909414e-05	0.00123239444033	1.33127522558e-06
a17	0.0112885269957	0.378958671854	0.518821767562	0.00657149236796	0.000356549326031	0.0072756054011	0.0283814967069	0.000180431610807	0.0120478765828	0.0173502068594	0.00184600467184	8.5315848009e-05	0.0106112643986	8.75509002125e-05	0.00354220796675	5.34001203471e-05	0.00253229727111	9.33391603853e-06
a29	0.0322340709986	0.304234634951	0.533562665854	0.00766805265599	0.000451099908677	0.0140202401337	0.036691452569	0.000214729230269	0.0199578936943	0.0254354219531	0.00272205672395	0.000104359735003	0.0146916641329	0.000128644810071	0.00476136605558	7.07364361157e-05	0.00303783203704	1.31155979128e-05
a39	0.0411747813329	0.306555958317	0.456613125285	0.0103100620853	0.00183340972289	0.0200573660446	0.052192792523	0.00162818195676	0.0267757310648	0.0334345493177	0.00568486740798	0.000273524990668	0.0279598800443	0.000192814323357	0.0101471294185	0.000167336608039	0.00495310429235	4.54244565376e-05
a31	0.0294631374443	0.405055766106	0.372227601762	0.00978575602843	0.00216631668696	0.0176379214482	0.0509078641743	0.00207313133782	0.0249109730883	0.0318825783526	0.00627208001733	0.000323297951156	0.0300190573148	0.000190359736452	0.0113102856728	0.000194806280446	0.00552387296412	5.52185451225e-05
a3	0.0309080578148	0.430841312035	0.412488577254	0.00657035334281	0.000975646341653	0.0135533142494	0.0289044613914	0.000871856831507	0.0209758224294	0.0223365766975	0.00373883322044	0.000160317847985	0.0169193480716	0.000112279206151	0.00715019009093	0.000121638527915	0.00332093235471	5.05193079842e-05
a29	0.0518467692716	0.269110670678	0.460277982418	0.0105140137809	0.00150740531388	0.0323942240831	0.0527401804638	0.000763069477169	0.0369308981431	0.0385438148992	0.00513160094015	0.000137067119328	0.0278670153572	0.00018570541405	0.00908865936364	0.000111037767972	0.0027978496649	5.20624773281e-05
