 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
a31	3.1697349835e-05	3.5172894259e-06	0.000802203235	1.20855568e-05	0.392024265	0.042579347	0.1405227405	2.3495314895e-07	0.42375929995	0.000264635315
a24	1.71669101683e-05	1.93343074259e-05	0.111652018335	0.00538198737813	0.546813255	0.0356800956	0.154896812167	0.000145750788749	0.145298055117	9.55506834333e-05
a31	2.37649383894e-05	2.48495440753e-05	0.151135089445	0.00885251912604	0.425135751667	0.0999685051333	0.219912049389	0.000210900313583	0.0946866568723	4.99445015778e-05
a13	4.98275114631e-05	0.000155016425292	0.172169956482	0.042495552042	0.300839883889	0.122958688044	0.27977673313	0.00430188893186	0.0771958229574	5.66603758593e-05
a18	4.85359144877e-05	0.000200262356097	0.178962646694	0.052631059914	0.494697471296	0.055651792348	0.182946071043	0.00575498740395	0.0290613226725	4.58909006198e-05
a20	1.77643092759e-05	6.89395069923e-05	0.0624103852747	0.0181857769327	0.773782533765	0.0338175407827	0.0993685173477	0.00244325402798	0.00988681503883	1.85175670299e-05
a31	6.03838061667e-06	2.30653774377e-05	0.021048421901	0.00610259139723	0.895902377922	0.0153338932609	0.0570062984492	0.00123837420299	0.00333264134594	6.31523909997e-06
a37	0.000187244825284	0.000319272063626	0.0464717989331	0.0452255638241	0.640124765974	0.0463593707536	0.118063438483	0.102098163128	0.00114672046998	3.66139163332e-06
a31	0.000247652266591	0.000418008975464	0.0549768085277	0.0582905825867	0.541167111991	0.0599886499179	0.145773846161	0.135780059343	0.00335260930633	4.67624614444e-06
a11	0.000265125237027	0.000477374026076	0.0479806683926	0.0635546055076	0.48273083433	0.053450818306	0.117405045387	0.230046184748	0.00408364597308	5.70552371481e-06
a31	0.000270955224217	0.000497164517767	0.0456762174675	0.0653391441325	0.44971292511	0.0539977547687	0.116612920129	0.261552685026	0.00633209086199	8.14851080494e-06
a11	0.00026103126328	0.000466307114997	0.0402388704925	0.0584333223408	0.43705585837	0.0477022082562	0.101557635043	0.307194431785	0.00708119542043	9.16632610165e-06
a31	0.000257731257393	0.00045602599432	0.0385047158975	0.0561968216236	0.424171386123	0.0470486834187	0.106354038348	0.323221905862	0.00377449860658	1.42114903672e-05
a11	0.000247930362098	0.000425500440761	0.0365360076992	0.0493841827179	0.419147986074	0.0414247661396	0.096672226116	0.353473217221	0.00267207069873	1.60604525557e-05
a31	0.000244737244576	0.00041535714669	0.0364601847331	0.0472947374726	0.410430802725	0.0424137397132	0.0853268487053	0.375990349074	0.00136039539611	6.28108006186e-05
a13	0.000610858365402	0.000936787162	0.0402179437444	0.0259899497242	0.406778240708	0.0334602769044	0.0667512059018	0.424246906358	0.000922844709403	8.50301328729e-05
a31	0.000737022452134	0.00111182372417	0.0533574912481	0.0194329409081	0.326138236703	0.0340858766348	0.0307415433006	0.531112902119	0.00177137994717	0.00151082375029
a18	0.00325105808104	0.00702738791156	0.0805500237494	0.015879160636	0.299185684968	0.0290139733449	0.0176344169502	0.54324303404	0.00205505522606	0.0021601918501
a31	0.00420799584368	0.00902525427385	0.129689824583	0.0178519808787	0.123603729056	0.0235016715816	0.00721933930007	0.659830511347	0.00889221485235	0.0161774582167
a10	0.00340815166456	0.0170952373946	0.204642698194	0.0187336859596	0.0668491010187	0.0253870098605	0.00419993873336	0.624892670449	0.0112015791908	0.0235899564056
a7	0.00491002545485	0.0229239431315	0.214028467398	0.0214590263199	0.0245024323396	0.0153375110202	0.00206533664445	0.67995929015	0.00381761787027	0.0109964366352
a31	0.00354529690328	0.0108141594252	0.122610208133	0.0148405790066	0.0307526361132	0.0081502680734	0.00125928911482	0.797437263383	0.00247218262342	0.00811822921173
a20	0.00867341071943	0.0600127885231	0.0887818670443	0.0178296539022	0.0329545196711	0.00731099089113	0.00128178505827	0.762896044461	0.00201158270447	0.0182474179039
a31	0.0105358064731	0.0764459927677	0.107118695681	0.0230564153007	0.0173088561904	0.00627248449704	0.000899537839423	0.714754121487	0.00966824329816	0.033939850968
</S>	0.00552292558655	0.0382837712738	0.119256587841	0.0197527636503	0.0175710510952	0.00539689024852	0.000679449119711	0.733457635743	0.0182704606491	0.041808458984
