 	era	molto	stanco	</S>
a46	0.9940048	5.614617648e-05	0.000116807002001	0.00582226499
a8	0.990822633333	5.815212306e-05	0.0001172147229	0.00900204799667
a37	0.993548557778	2.153171351e-05	3.95037874047e-05	0.00639047728556
a31	0.992672265926	8.26464536e-06	1.31969237372e-05	0.00730633304852
a0	0.988709855309	0.000814963909387	0.000474056281643	0.0100011496828
a20	0.808010945103	0.0215396915698	0.0242266523272	0.146222721228
a31	0.751368995034	0.0276367221699	0.0316745361327	0.189319778066
a39	0.887831151678	0.0193104917033	0.0209852180679	0.071873168012
a41	0.673709527226	0.0618793182344	0.0864310546893	0.177980127004
a31	0.630380519075	0.065970834553	0.0978193364989	0.205829310001
a28	0.852289189692	0.0312698883259	0.0424688521021	0.0739720633337
a11	0.886421736564	0.0305618601086	0.032757938034	0.0502584687779
a20	0.634919308855	0.0890838223695	0.176826531678	0.099170324926
a31	0.589407256285	0.0977631162198	0.216166374959	0.0966632574087
a11	0.540544432095	0.0603450308366	0.363218256053	0.0358922894696
</S>	0.290278166048	0.0717618854183	0.618268928027	0.0196910065848
