 	il	ladro	poteva	entrare	da	qui	</S>
a39	0.0018460001	0.9354418	0.041104551	0.00066054839	2.871165185e-05	0.02072174	0.0001967453538
a46	0.0016048124	0.8261484	0.0943123176667	0.0171616949967	1.87416331833e-05	0.0603347043333	0.000419351327133
a31	0.00819710076667	0.636620466667	0.241918549222	0.0342642706656	9.55088723944e-05	0.0783268341111	0.000577268432378
a35	0.0187654892556	0.524339975556	0.388931383074	0.0295811642219	0.000112461525631	0.0379785163704	0.000290968614793
a31	0.0155235662719	0.347763941852	0.597925561025	0.0161203073573	4.32233957103e-05	0.0225072401235	0.000116117203598
a20	0.021623088944	0.257988863951	0.618089587008	0.0839190560691	2.92484419034e-05	0.0182079033745	0.000142239979199
a31	0.0239551416147	0.25666165465	0.588251442336	0.106577313756	2.10865956345e-05	0.0243658897915	0.000167470163066
a39	0.0307470161716	0.265929104883	0.527524400779	0.152728436319	6.00536592115e-05	0.0228475190972	0.000163496651022
a3	0.0613353037239	0.328985134961	0.37285382026	0.227024748773	8.40538487372e-05	0.00951246119907	0.000204471730341
a31	0.0506857431413	0.31779225832	0.482560420087	0.137211653591	4.51759462457e-05	0.0114115553997	0.00029312985678
a7	0.0422998029471	0.31736324944	0.450163896696	0.17820038853	0.000137683683082	0.0114206061666	0.000414348005593
a10	0.098614537649	0.356560493147	0.236264685565	0.303754932843	0.000300136087694	0.00415721410887	0.000347984631864
a31	0.10030571255	0.417552377716	0.236507891855	0.240295212281	0.000248955835898	0.00461404172296	0.000475748807288
a11	0.0578849275167	0.506487795905	0.210053245618	0.219719785427	0.000287352788633	0.00481070044765	0.000756149155763
a18	0.0560191941722	0.632653775302	0.083703549206	0.217058151809	0.00620557953954	0.00222358625588	0.00213615007192
a28	0.0438105967241	0.796224478434	0.037753877402	0.108626680603	0.00835551404651	0.00197048598529	0.00325836909064
a31	0.0338012265747	0.869420926145	0.019046242134	0.0653002435343	0.0033685590355	0.00460705232843	0.00445573199688
a11	0.0835919228582	0.766442808715	0.012388092478	0.122385111178	0.0042693229985	0.00502759095948	0.00589515373229
a13	0.159916614286	0.663152602905	0.00773843459267	0.145017552393	0.0154110481662	0.00251831780316	0.00624545157743
a31	0.157288054762	0.722794654302	0.00727575019756	0.0856470537977	0.0163123888321	0.00482226556772	0.00585981649248
a20	0.135092084921	0.718186038101	0.00787987339919	0.0873496055992	0.0160631223874	0.00745753272257	0.0279717262975
a31	0.179209394974	0.672222796034	0.0066302950664	0.0775197950331	0.0159315000591	0.0129437377742	0.0355424578658
a8	0.178048941658	0.681999168678	0.0118814046221	0.0395985931777	0.012784207283	0.0238859705914	0.0518016850553
</S>	0.142796135829	0.670003364339	0.019069582311	0.0380350190889	0.0174967406415	0.0293052202957	0.0832939225276
