 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a8	0.0157329375	0.501468256	0.0002252536765	0.461887605	0.016329230225	0.002678229938	0.00163628758247	4.2211583e-05
a31	0.0080762326	0.512017256	0.000214203828	0.453894543333	0.0210967834083	0.002993588346	0.00165461631082	5.27910543333e-05
a37	0.003154550084	0.828603268667	7.91515151667e-05	0.154239330285	0.0119559944028	0.00135014976321	0.000586902710273	3.06511557728e-05
a20	0.001410534812	0.937858372889	0.000328870488389	0.0521696917357	0.0054402881676	0.00046521670661	0.00231678592676	1.02308870893e-05
a29	0.000840048947333	0.974226870963	0.000406039491096	0.0182083982619	0.0032656740282	0.000170165849497	0.00287939657009	3.42281313153e-06
a14	0.000957420325778	0.980492103654	0.000358935258665	0.0093529436373	0.00419733688173	6.6223398459e-05	0.00457393678453	1.14866967294e-06
a21	0.00816796544193	0.694071754551	0.0265872472196	0.0499871752124	0.0387143379606	0.00588049780515	0.176554415595	3.6645777255e-05
a31	0.00998291590398	0.608948671517	0.0351069730862	0.0606407833475	0.0471522399782	0.00781074143872	0.230309095738	4.85432924883e-05
a20	0.00706443405799	0.563887140506	0.0308892777084	0.0404427193925	0.0451220909841	0.0104507936499	0.302022582453	0.000120908207566
a6	0.00958953035266	0.275455270169	0.0485566719028	0.0859783164642	0.064742664328	0.04660500455	0.457804097484	0.0112684453492
a31	0.0285842447842	0.434247330056	0.0353091271309	0.0930273544881	0.0448941271093	0.05097656685	0.298066916828	0.0148943526437
a8	0.0333832920947	0.434980728352	0.028649342207	0.0597661798294	0.0316613110364	0.0401354522833	0.358075746609	0.0133479630752
a20	0.0222854951982	0.263426961117	0.029502045069	0.131033995943	0.0276782020121	0.0388201307611	0.44792772887	0.0393254640251
a31	0.0574921807327	0.461247553706	0.0130224286763	0.161898101981	0.0146418518707	0.0157623205204	0.236287088623	0.0396484961504
a37	0.0779142242442	0.522693761235	0.0249762302121	0.139866163994	0.0397409521569	0.0129180304401	0.165918801874	0.0159718530255
a31	0.0633940787481	0.576692230412	0.0289795737707	0.117482327998	0.049239691219	0.0117802491467	0.144373361625	0.0080585002645
a24	0.053826687916	0.504809684804	0.0450409636236	0.0773070979993	0.0551280909063	0.0086313440489	0.251212354875	0.0040437552775
a31	0.0803538576387	0.429265492935	0.0509432105412	0.0592983196664	0.0579623109688	0.0075690512263	0.311899064958	0.00270866567083
a20	0.0869251305462	0.390962962645	0.0905633528471	0.0456964495555	0.0464097309896	0.00859521161877	0.326987551653	0.00385959953528
a31	0.197712684849	0.262281485882	0.107190636282	0.0373475264852	0.0393552009965	0.00881412699626	0.343046457218	0.00425186539843
a7	0.252237928283	0.226219028627	0.201696070761	0.0318744674617	0.0246724996655	0.00353666248875	0.257610722406	0.00215261291948
a35	0.131004248428	0.094173336209	0.286198570254	0.0336565301539	0.0222314442218	0.00509520352958	0.420765354135	0.00687530637316
</S>	0.093277467714	0.0594786931045	0.228680265127	0.023164721577	0.0159978156109	0.00757312026479	0.560222127067	0.0116057741866
