 	è	che	stanno	ancora	alzati	</S>
a20	0.1373931355	0.755431875	0.029422309	0.05209167035	0.0228224615	0.0028385898
a31	0.1466884035	0.439395014	0.0862735263333	0.304181956783	0.0216082704333	0.001852863913
a20	0.0726544305	0.312462537	0.241271352111	0.365534858928	0.00745619072577	0.000620662426467
a31	0.0423293061667	0.285119808	0.278907904037	0.390022449643	0.00339123912326	0.000229279201289
a20	0.173058300389	0.209882655	0.204995951346	0.408505304881	0.00327660480775	0.000281151483763
a28	0.33796986013	0.207827365	0.244854347115	0.206394676627	0.00264875450258	0.000304985014588
a31	0.24131913281	0.157876095	0.431740522372	0.167561168876	0.00133356044753	0.000169550051529
a29	0.151002293703	0.258615248333	0.440926537457	0.138951082959	0.00842264406251	0.00208223647718
a46	0.139081807901	0.290878136111	0.226257761819	0.116034977653	0.216308546688	0.0114387808257
a31	0.0714695683003	0.189576968704	0.308117926606	0.139995492551	0.277990238813	0.0128497988752
a20	0.201874121767	0.211236609568	0.340290985535	0.133915985517	0.105984351854	0.00669793412507
a31	0.265555553922	0.291334316523	0.293609561845	0.0902964181723	0.049246012418	0.00995809694169
a39	0.319817344641	0.326267475508	0.267497733282	0.0582944187241	0.0185011041393	0.0096219058139
a20	0.364104211547	0.486543365169	0.109486285094	0.025111762608	0.00850881534643	0.00624559590463
a8	0.250130333849	0.607692811723	0.101112546365	0.021243128236	0.0121605612155	0.00766066010154
a20	0.185938214616	0.657439590574	0.104470906788	0.0204043925453	0.0178464777385	0.0139004427005
a24	0.244379191539	0.656574160191	0.0560705869293	0.0085848653151	0.0164811349128	0.0179100737335
a46	0.29614386718	0.58421774673	0.0617934756431	0.012804093105	0.0277395753043	0.0173012174112
a8	0.170305071393	0.654773865577	0.095963491881	0.0172313037017	0.0381958591014	0.0235303928037
a23	0.0998221127977	0.691121221859	0.10536257396	0.0121040515672	0.0409022157005	0.0506878876012
a8	0.101780180933	0.67283184062	0.101102927987	0.0085967613224	0.0409810899002	0.0747072692004
</S>	0.109760165466	0.66949172031	0.0991788439935	0.0075450633612	0.0367969299501	0.0772273146002
