 	nella	pasta	metti	sale	vuole	il	sale	</S>
a28	0.00114353627	0.00010544126	0.15753496	0.839587	3.518770722e-05	0.0003394053875	0.00124961205	4.839660485e-06
a31	0.000867754103333	0.000172691943333	0.270549716667	0.68074739	0.00117784830389	0.00939023392083	0.03707360555	2.07438878183e-05
a7	0.00179568936778	0.000266246041111	0.382273038889	0.552704306667	0.0017804841013	0.0124745582936	0.0486795631967	2.60838144761e-05
a46	0.00209238208926	0.00156331664704	0.301717677963	0.624666088889	0.000935381300433	0.00764854841787	0.0586400907456	0.00273652474003
a10	0.00476236262975	0.00228283364901	0.147065788988	0.772334616296	0.000554652190144	0.00633428150596	0.0630115762819	0.00365389912134
a14	0.0136470302099	0.003790744483	0.0949513143293	0.842996192099	0.00144333072005	0.00701715720199	0.0343112281273	0.00184299144845
a31	0.01306493026	0.00393100812233	0.0589300081098	0.8885605307	0.00163404267535	0.007202520834	0.0254442390424	0.00123271042782
a0	0.01337889661	0.165615942835	0.0387292493699	0.683150630233	0.0187460467605	0.031213389378	0.0316258380141	0.0175400065543
a20	0.0176591222033	0.255953334278	0.02379281479	0.444334356744	0.0312703152535	0.057770815126	0.128884051338	0.0403352115181
a31	0.0117381454011	0.122181827559	0.03199643093	0.588363525581	0.0176027467845	0.0434962993753	0.153503768113	0.0311172773727
a10	0.0217931088004	0.31383405532	0.0273361111433	0.498132819527	0.0259341346282	0.0360415687918	0.065839668171	0.0110885075242
a0	0.0406728836001	0.581659951773	0.0105173201478	0.183269266842	0.0842404908761	0.0560979482639	0.0318856905237	0.0116564047081
a18	0.0481289698667	0.568739750591	0.00484686794927	0.0832464149473	0.143963563625	0.0874661094213	0.0367666535079	0.0268416705694
a17	0.0534482596222	0.559362170197	0.00247213040309	0.0400796889824	0.174298897875	0.0948521964738	0.034012818836	0.0414738445231
a8	0.0597351348741	0.555465076732	0.00125735930103	0.0199022393275	0.183675262625	0.0862439571579	0.023084090612	0.0706368715077
</S>	0.0628263574371	0.532314338366	0.00101954872051	0.0175665031638	0.180753306313	0.0878618060789	0.022801330306	0.0948567927539
