 	non	sono	ancora	vestita	</S>
a31	0.03379515215	0.011960434	0.08621547	0.86701063	0.001018302245
a23	0.0306849044833	0.0246704546667	0.0742517333333	0.860083696667	0.010309187245
a31	0.0323121568278	0.0386101182222	0.301333081111	0.614350745556	0.01339386022
a7	0.0553959286093	0.171582752741	0.457579783704	0.310945185185	0.00449631892267
a31	0.0745569945364	0.209369856914	0.373096127901	0.341461038395	0.00151596294022
a13	0.0546447025121	0.182437864971	0.3418862193	0.409101449465	0.0119297555684
a31	0.0357629931707	0.178355132324	0.3855897731	0.384886666488	0.0154054124715
a37	0.0253228973902	0.314976014775	0.351463814367	0.294071534829	0.0141656874392
a18	0.0349456791301	0.487255498258	0.240907344789	0.19590534761	0.0409860581464
a31	0.0327740040434	0.509935392753	0.238992158263	0.176489932537	0.0418084821821
a46	0.129665725681	0.565874547584	0.191986010754	0.0882629085123	0.0242108345274
a8	0.249396295227	0.578263899195	0.108321961585	0.0399062828374	0.0241115955091
</S>	0.263779647613	0.594342199598	0.0956441707925	0.0241780549187	0.0220559642545
