 	io	non	ho	cosa	da	mangiare	</S>
a31	0.96450755	0.01345508975	2.13919831e-05	0.000342822122	3.040154135e-05	0.0212422323	0.00040050019615
a37	0.670951623333	0.19572029625	0.00619654570977	0.118377949551	1.02022887443e-05	0.0086096138	0.000133798541523
a31	0.323656194444	0.328697965417	0.00917422143659	0.332333483184	0.000189188082642	0.0059007351	4.8279441881e-05
a18	0.186727686815	0.323346801806	0.0559789876789	0.427864994395	0.000248974564364	0.00581032023333	2.2247119627e-05
a31	0.361786204272	0.275547943935	0.0706702275316	0.287427001465	0.000105132938271	0.00445242194444	1.10779345423e-05
a11	0.425699222424	0.443821744645	0.0243794936492	0.103108134488	5.7202818807e-05	0.00292902470481	5.2746661141e-06
a37	0.194494128475	0.741076504882	0.0161824493831	0.0470597688293	2.23068956523e-05	0.00116119931494	3.7648708047e-06
a15	0.274444242825	0.632730634961	0.0219189991277	0.0697861796098	1.15772364841e-05	0.00110451152831	3.94352276823e-06
a39	0.330215164275	0.393553554987	0.0725434037092	0.186801613203	0.00639237882009	0.0100323825761	0.000461557294256
a31	0.469237858092	0.207776709329	0.0805180218031	0.214109304401	0.0085190571414	0.0191986528587	0.000640444634752
a39	0.462372111031	0.170359027443	0.120660427834	0.223281011467	0.0048126202485	0.0177109419529	0.000803924014917
a20	0.224460005344	0.271763009148	0.200799749278	0.275948680489	0.00457024131617	0.018954683651	0.00350370437164
a24	0.132346949448	0.331591953049	0.292564946426	0.22033159683	0.00311964030539	0.0154972689837	0.00454769095721
a31	0.163293534149	0.311314207683	0.264947981475	0.23451762561	0.0018044443018	0.0173901300946	0.00673207848574
a46	0.170174698716	0.238309795894	0.253655726492	0.24810357187	0.0100679243339	0.0462439400315	0.0334443194952
a31	0.133869286905	0.244549735298	0.260718495497	0.216914633957	0.0134685059113	0.0774268353438	0.0530524721651
a3	0.118212679968	0.231507601766	0.367380235166	0.177437934652	0.00658364170377	0.0620312654479	0.0368466663884
a31	0.0796589043227	0.224379360589	0.406982768389	0.189694044884	0.00473269096792	0.061601768816	0.0329505354628
</S>	0.0980083921613	0.274787010295	0.239206694194	0.254629757442	0.00424483418396	0.087569534408	0.0415538527314
