 	vengono	vestiti	dai	genitori	</S>
a31	1.18912202e-06	0.0400260062	0.504525128	0.45517465285	0.0002729578815
a46	9.68844288667e-06	0.0138427059707	0.829777042667	0.15622316385	0.000147365264833
a18	1.35719539289e-05	0.00472861307757	0.937951114222	0.05720569505	0.000101041970444
a31	5.85230710963e-06	0.00172472959252	0.973951304741	0.0235502932833	0.000767821312315
a11	0.0343448973372	0.00146472264751	0.946128134914	0.0162699542611	0.00179225253744
a31	0.0458014785691	0.0183861697492	0.829969544971	0.104283685754	0.00155910253581
a39	0.072332534313	0.0327440252497	0.631260648324	0.227616118585	0.0360466522019
a31	0.0812102902877	0.14414970175	0.507692532775	0.219294846195	0.047652610734
a35	0.0580398389459	0.18949387725	0.352628554258	0.329254032065	0.0705836819113
a31	0.0503456865453	0.361390812417	0.186068311419	0.323973161455	0.0782219965604
a18	0.110626072412	0.453890580806	0.12287111714	0.260640364585	0.0519718447768
a0	0.164129294137	0.263848790269	0.286281919047	0.240260128862	0.0454798405923
a31	0.089024869979	0.416129336756	0.392364186349	0.0839202816873	0.0185612791974
a37	0.35297462526	0.413606879585	0.19436336745	0.0300798129624	0.00897526789913
a20	0.674039485087	0.160096277195	0.116772214483	0.0233019353208	0.025790014133
a31	0.460744181362	0.169130375732	0.314341151494	0.0215909141069	0.0341933140443
a41	0.479697670121	0.158820424577	0.329772521698	0.00965491403563	0.0220544723481
a20	0.74031097004	0.0691486841923	0.112919784433	0.0190841100119	0.0585364524494
a31	0.52695210668	0.133435018064	0.222783097478	0.040653473004	0.0761762774831
a20	0.52547675556	0.142261701355	0.256683624003	0.032873969668	0.042703977161
a39	0.770958435187	0.0569539191183	0.0876598268443	0.0242389062227	0.0601889370537
a46	0.723265325062	0.112862543039	0.0322127287814	0.0350740610742	0.0965853290179
a41	0.645703268354	0.136407666346	0.0131468848938	0.0380805750247	0.166661623006
</S>	0.634917804177	0.088366011173	0.0087588416469	0.0375985495123	0.230358826503
