 	non	ha	che	li	aspettiamo	</S>
a46	0.017778247	0.51916431	0.01906888665	0.001238010205	0.43602018115	0.0067303404
a31	0.0188673263333	0.210222099333	0.00877953721667	0.00532316020167	0.751286673717	0.00552117491667
a15	0.0208647554444	0.089731928111	0.0745482709722	0.00639557236722	0.806602757906	0.00185668961162
a31	0.0405813161481	0.131148715037	0.304374950324	0.00572054175574	0.517535548969	0.000638903046607
a28	0.080566728716	0.147692470012	0.467011960108	0.00948315391858	0.29501235599	0.000233328848602
a20	0.067162891472	0.0688426467373	0.314039217369	0.00947656977286	0.54039944533	7.92603292673e-05
a11	0.0242105603907	0.0244280576458	0.110155654123	0.00517946437429	0.835998281777	2.80096556891e-05
a31	0.0109644244636	0.0295646148819	0.0623943357077	0.00321054654143	0.893844110592	2.19745578297e-05
a11	0.0200733744879	0.0840691236273	0.0529326485692	0.0255386212805	0.814956470197	0.00242976207928
a31	0.0218877677293	0.0944537398758	0.0346202035231	0.0338469767602	0.811943590066	0.00324773663643
a46	0.0152099154764	0.0523551549586	0.0195377758744	0.0160128591201	0.885857486689	0.0110268382555
a31	0.0129360269921	0.0300040223195	0.0109268689915	0.0125179509067	0.919947135563	0.0136680403452
a11	0.0416594908307	0.0448179937732	0.0081078863305	0.0178748299689	0.881969845188	0.00557001604173
a31	0.0538215129436	0.0822176165911	0.0052786444435	0.019702659323	0.835202448396	0.00377716641391
a11	0.0836272036479	0.10198365553	0.00429249984783	0.0231258357743	0.783718266132	0.00325254780464
a46	0.194489404549	0.183982471843	0.00726189031594	0.0669260595914	0.537157875377	0.0101822778682
</S>	0.253452402274	0.260182770921	0.011847596158	0.104396564796	0.352899467689	0.0172211649341
