 	deve	che	entra	da	qui	</S>
a31	3.57997091744e-06	0.057485088	0.000387800905	0.0031946279	0.92940536	0.009523534415
a21	1.74703688411e-06	0.199801452667	0.166949901318	0.0014846192494	0.628360788333	0.003401470197
a31	1.19053575804e-06	0.548988634222	0.224260571539	0.000836039165867	0.224711444444	0.00120211004767
a20	2.12979498268e-06	0.728566178074	0.166150661613	0.000625461699956	0.104135054815	0.000520519792557
a11	1.46016629942e-05	0.503739986025	0.378107640538	0.000246450574652	0.117495584938	0.000395734640852
a31	1.71836339581e-05	0.230352907342	0.376625921513	0.000354210288217	0.391783188313	0.000866564946951
a37	0.00205287309261	0.153361437781	0.359081648504	0.00180833569607	0.479939112771	0.00375660824898
a31	0.0027327918686	0.120472552594	0.409085142835	0.00216042449202	0.460290620924	0.00525849968299
a8	0.0214584679273	0.066053883198	0.294795510945	0.0755639232573	0.518678323641	0.0234498874943
a31	0.0277279417058	0.0461360967327	0.439801760315	0.100032564539	0.356470424547	0.0298311784981
a46	0.0803077276319	0.0654096055776	0.503797670105	0.0699515782997	0.252993711516	0.0275396528327
a31	0.098335171344	0.0677729861925	0.575881220035	0.0601695018999	0.170980011172	0.0268610827109
</S>	0.049962418872	0.0564887495962	0.748641480017	0.03061435965	0.098597411586	0.0156955805055
