 	quest	anno	che	viene	mangio	quanti	voglio	</S>
a23	0.0091672465	0.371181324	0.2538306	4.830076e-08	0.0171255095	0.04759561235	0.30099564302	0.00010396209
a31	0.0797215931667	0.314927057333	0.238350356667	3.977992318e-06	0.0131556909367	0.0464496706833	0.307305400673	8.618271564e-05
a37	0.0996473603889	0.595092335778	0.175614762222	5.26015659323e-06	0.00442929095157	0.0161916678158	0.108990417886	2.88668639267e-05
a20	0.0449721341296	0.793434261926	0.115325147407	1.75574339298e-06	0.00161442905319	0.00786809579327	0.0367742233903	9.96670478223e-06
a31	0.0263271771599	0.862824920642	0.092379707469	5.85567025759e-07	0.00067650275573	0.00508835759776	0.0126991103356	3.66539453953e-06
a7	0.130522333503	0.738766550214	0.10839358749	2.11896382018e-07	0.000356472016577	0.00652446803259	0.0154315792174	4.81614772529e-06
a10	0.190247424501	0.392656395405	0.16826226583	2.76769080673e-07	0.00697102489886	0.223172208011	0.0186836170725	6.76174924176e-06
a41	0.1348359115	0.233876020468	0.26535025861	2.29929031269e-05	0.0133297689663	0.339944029337	0.0126306081908	1.03587527473e-05
a37	0.1868522305	0.283018936823	0.34572543287	4.1347207709e-05	0.00906680558877	0.164351782312	0.0109297378969	1.36792162491e-05
a14	0.2570303135	0.342951582274	0.331914547623	2.79788412363e-05	0.00350853046292	0.0570701228373	0.00748441306563	1.2505580083e-05
a31	0.188540536833	0.426673687425	0.359976532541	1.25520493974e-05	0.00132271742497	0.0197136414958	0.00375157559521	8.80297742767e-06
a20	0.122288504611	0.471423769142	0.35381901418	0.00308016204678	0.000825481545657	0.0111975131819	0.0372553766717	0.000110196277209
a31	0.102963800537	0.458777919714	0.376507431393	0.00410270121186	0.000652086421052	0.00831372072197	0.0485378288572	0.000144487429503
a37	0.186547412512	0.366826333238	0.383448253798	0.00954472926689	0.000303470446184	0.00447523346866	0.0484902095857	0.000364323060268
a7	0.502365764171	0.196985747079	0.236281204599	0.0114298175323	0.000195203177395	0.00321928033622	0.0490413429286	0.000481610810089
a10	0.729736288057	0.0949366143597	0.147724384866	0.0070764239541	8.87323951317e-05	0.00118088493541	0.0190230496429	0.00023361016003
a7	0.817473262686	0.0526891731199	0.113056831622	0.0070398920847	4.96547460439e-05	0.00047293772347	0.00906457474763	0.000153677946677
a39	0.861689264229	0.02305427904	0.0900838572073	0.0159934904616	2.96057716813e-05	0.000181814967823	0.00848053284921	0.000487183862226
a10	0.873290864743	0.0113529029133	0.0758046790691	0.0291793114872	2.57591165604e-05	8.60838466077e-05	0.00933445794974	0.000925994154075
a32	0.847187678248	0.0653625585378	0.056535989023	0.0214313902277	0.000101924348853	0.000213248901203	0.00751437731658	0.00165286875136
a19	0.670398726083	0.0861615291793	0.0527116050077	0.158120713141	0.000135065772951	0.000346952920401	0.0237488297722	0.00837655965045
a31	0.539854132028	0.145920829393	0.0601814996692	0.203695818984	0.00050669864765	0.000848434373467	0.0356033462574	0.0133892285501
</S>	0.541586736014	0.241067879697	0.0695694878346	0.101892881397	0.000921739723825	0.00136549128673	0.0312905961287	0.0123052012751
