 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a31	0.00126799831	0.3713977155	0.0061729818	0.223358225	0.01457663	0.00047329599	0.1514027425	0.0718035105	0.0240406965	0.1090341515	2.5166911e-07	0.000240861105	0.026050182575	0.0001808007726
a27	0.00263178511	0.12526781761	0.0088948598	0.507898911667	0.01214960582	0.000417470643867	0.152744435833	0.0491736841333	0.0135081654833	0.118279927167	4.52768113333e-07	0.000106140840433	0.00886629971833	6.04577645647e-05
a20	0.00544675787	0.0420396416567	0.0210565136	0.725646760556	0.00425021895	0.000152468819822	0.0974259969443	0.0174519710111	0.00464234344443	0.0788419307223	4.35142269444e-07	3.59072212543e-05	0.00298880700428	2.02032207762e-05
a31	0.00437502631	0.0199169388956	0.0324602432	0.676036833519	0.00382585497333	0.000379750804607	0.110725198981	0.0133803076704	0.0143247761148	0.123375988574	2.92366281481e-07	0.000168984666095	0.00102280009626	6.92581678207e-06
a37	0.00192984080333	0.0126135378419	0.0301384920667	0.48073039784	0.00677308679111	0.000792174091536	0.286980686327	0.0136094749901	0.0180345438716	0.147816179525	2.57677993827e-07	0.000213320511692	0.000365469746463	2.47532674979e-06
a31	0.000949401798777	0.0114335644906	0.0162299816889	0.25156001928	0.0138257099304	0.000761659240512	0.584935005442	0.0192359707634	0.00973863312387	0.0910978015083	1.56933934609e-07	7.7042040224e-05	0.000154186064864	8.41529242363e-07
a27	0.000479473610592	0.0110597123169	0.00716712956297	0.10476792466	0.0258455676435	0.0039912221235	0.745488818481	0.0248372042545	0.00907283804129	0.0671564088361	9.27661785154e-06	3.9650763408e-05	8.44944320547e-05	3.03527644788e-07
a37	0.000623997463531	0.0042093158923	0.00489714985432	0.0377711519533	0.0256686307145	0.0074739307745	0.768616239494	0.0216907320848	0.00961789301376	0.119256429612	6.62946709505e-05	6.84230644693e-05	3.96138674516e-05	2.11579998929e-07
a31	0.00057767163451	0.00416081143077	0.00403217561811	0.0167218334844	0.0149435044048	0.00533813132483	0.769019139831	0.0278222973616	0.00989679533792	0.147237079871	7.79858687502e-05	7.74403501564e-05	9.46850171505e-05	4.3580675631e-07
a22	0.000351223184837	0.00400444903359	0.00347457580604	0.0089805058948	0.0141287384683	0.00749095127494	0.736189223277	0.0401829824539	0.017655977446	0.16719333329	9.03570480167e-05	0.000136317978719	0.00011993987005	1.42665521877e-06
