 	è	pericoloso	di	nuotare	nella	notte	</S>
a31	0.0083324665	0.00529053265	0.0201126801	0.90950603	0.05629245925	0.000333197165	0.0001325989165
a20	0.0127898778333	0.00698733765	0.0118369867667	0.947974263333	0.0201343001869	0.000231078531	4.61973116507e-05
a31	0.0124717320111	0.00787966475	0.0224021999222	0.950111067778	0.00702898653253	9.06388406667e-05	1.57971692009e-05
a37	0.035048532737	0.01304487245	0.0397041766407	0.909450135926	0.00269416710418	5.24421025556e-05	5.75412336697e-06
a31	0.0417849880023	0.01411194907	0.0324828192136	0.910127258642	0.00146362892806	2.73414911852e-05	2.08831788232e-06
a30	0.164695353091	0.07327587961	0.0400588387379	0.689961996214	0.0299990668094	0.0019716967294	3.72388992541e-05
a13	0.231885965697	0.249045206537	0.0956650449126	0.361260602071	0.0488996156031	0.0130300282431	0.000213607053085
a20	0.117455633232	0.391754352179	0.120996254971	0.321159867357	0.0281286076677	0.0202410767477	0.000264260649362
a41	0.0841113864107	0.531672517393	0.10086162499	0.248391934119	0.0117345697892	0.0230618382492	0.000166141311454
a33	0.0757086828036	0.480033162464	0.09976968833	0.10911806504	0.00995360702973	0.210613104083	0.0148036807472
a31	0.0501387662679	0.263686334155	0.33019654611	0.0541697860133	0.00918774605991	0.272836688028	0.0197841223257
a41	0.172983758756	0.283584784718	0.371991944037	0.0269592687544	0.00630645606997	0.130239159343	0.00793461158523
a0	0.266143339585	0.418743071573	0.134138539346	0.0095269088348	0.00512951836666	0.160969283114	0.00534932442841
a31	0.160042781195	0.480818587191	0.121078599115	0.00591386877827	0.00189878124555	0.223946571038	0.00630083830947
a24	0.208966715065	0.448249702397	0.114724847138	0.00442657472376	0.00094940346185	0.216099940346	0.00658284920316
a31	0.258132295022	0.505331934132	0.0571993798127	0.00291210450559	0.000612552270617	0.169912073449	0.00589963093439
a20	0.222563935007	0.591695308044	0.0415898192709	0.00240330353186	0.000667774406872	0.131181257816	0.00989857141146
</S>	0.250794537504	0.583679079022	0.0294108086354	0.00121387661093	0.000866683403436	0.120525148908	0.0135098612057
