 	possono	essere	ancora	svegli	</S>
a31	0.564278625	1.68311869306e-07	0.0032545222	0.43189260485	0.00057408814675
a20	0.853718705	6.99387959727e-08	0.00159156075333	0.144497295417	0.000192413016398
a23	0.620409402833	4.1710413592e-05	0.00586389797111	0.371138955706	0.00254607694178
a31	0.542734788778	5.55767629507e-05	0.00728925589704	0.446589398705	0.00333098807616
a20	0.739159762926	0.00395463026274	0.072743389539	0.182897574372	0.00124466556429
a11	0.761815054309	0.00531846901758	0.134013661513	0.0982833597907	0.00056949224143
a20	0.569302188103	0.0200264006025	0.347530692171	0.0614407802636	0.00170000549048
a31	0.486229586034	0.0248652266818	0.437678044057	0.0490663967545	0.00216080786349
a37	0.523604448678	0.0424490153749	0.411819734686	0.0208655469182	0.00126128978783
a31	0.482235716226	0.048314447428	0.456617674895	0.0111030446394	0.00172911082928
a11	0.495022828742	0.0977488314457	0.398775314965	0.00668560573313	0.00176739715643
a46	0.313725577914	0.166657910482	0.508017454988	0.00605951043104	0.00553956516548
a31	0.448795290971	0.108108976107	0.415549602663	0.00656672964368	0.0209794157218
a46	0.478200368324	0.244397707982	0.222048691888	0.0276543953812	0.0276988282406
a31	0.459772874108	0.290858813127	0.159884405296	0.0383072604604	0.0511766890802
a20	0.438584251036	0.420692448176	0.0680608607653	0.0182925362201	0.0543700212267
a28	0.149766677679	0.783945082725	0.0307936607551	0.01203667514	0.0234580106089
</S>	0.0780889403395	0.873663291362	0.0175192046276	0.01335538907	0.0173732483045
