 	ha	potuto	entrare	dalla	finestra	</S>
a46	0.4837019943	0.00025912849	0.00276071677	0.124376251	0.308835185	0.080066753
a31	0.177539286633	0.000115450003	0.000955915599333	0.139058665667	0.606087128333	0.0762435324767
a8	0.0770060155443	5.2521266e-05	0.00131207279578	0.0686433792223	0.826949789444	0.0260362071689
a31	0.192880786181	4.47983033333e-05	0.00192951169859	0.0718736950741	0.723940266481	0.00933091767963
a15	0.52717925206	5.75724224444e-05	0.00998999299953	0.068282690758	0.391329575494	0.00316090218654
a13	0.491982042687	0.000633356366148	0.0365966573332	0.041800306986	0.426663821831	0.00232383879885
a24	0.267507402896	0.00178453188872	0.133257079111	0.033765411662	0.561504133944	0.00218146347628
a31	0.433419624299	0.00163650308291	0.147746269704	0.015856129954	0.400309387981	0.00103207543543
a18	0.4081476501	0.0140209835143	0.061014765568	0.0975251743847	0.284645805994	0.134645617745
a31	0.208874292033	0.0185344043381	0.084765030856	0.147060768128	0.360290608665	0.180474901915
a20	0.159981924011	0.0482601646127	0.0950130816187	0.277509956043	0.327596722888	0.0916381599717
a11	0.191352788004	0.0690891868709	0.225466121873	0.300065167348	0.151503623296	0.0625231345239
a8	0.259939032668	0.130340612957	0.289608923958	0.221746587783	0.0690332952653	0.029331550708
a31	0.226836380889	0.155051104319	0.315013871319	0.200789390594	0.0567714782551	0.045537783236
a8	0.154958496963	0.219482718106	0.333917193773	0.170133731531	0.059457618085	0.0620502460787
a31	0.161186068988	0.240862412702	0.338075487924	0.15330116851	0.0580986800283	0.0484761466929
</S>	0.213408734494	0.143767801351	0.451466443962	0.080002036255	0.0718980150141	0.0394569103464
