 	non	ho	cosa	a	fare	</S>
a8	0.452545635	0.00169557993	0.00879271755	0.0478918765	0.4773841485	0.0116900785
a31	0.313991111667	0.00477049109667	0.138569419217	0.0631699598333	0.470858574833	0.00864045115
a37	0.539977427222	0.00738196439889	0.227920763072	0.0578575739111	0.163954250369	0.00290798803052
a11	0.791573742407	0.00429072012296	0.127286567691	0.0205229031704	0.0553522606812	0.000973779167522
a13	0.831307414136	0.00806603783099	0.101547295897	0.0118811779568	0.0466067473604	0.000591361249341
a20	0.563830751379	0.039938490277	0.155948581966	0.00980614041893	0.228925365787	0.00155072674978
a31	0.29725973046	0.044918592759	0.382806010655	0.00952824623964	0.263833150596	0.00165431005659
a8	0.177879128153	0.0917972885863	0.405039356885	0.0185419760799	0.291242965532	0.0154992785255
a31	0.102195896051	0.117009536862	0.414372898962	0.0177724274266	0.323695391844	0.0249538098418
a46	0.130102054017	0.261720672954	0.425282216321	0.00843971820887	0.157801253948	0.0166540776139
a8	0.200402431339	0.466094004318	0.22665844544	0.00673622783629	0.087062471316	0.0130464228713
</S>	0.233308805669	0.482923172159	0.20720857272	0.00623797606815	0.057731385658	0.0125900799356
