 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
a31	0.4414598505	2.016487003e-08	2.02611975e-05	0.00041022047	0.0146769715	4.4944487e-05	0.003152498235	0.53854266	0.0016925389
a28	0.7707184835	1.43353226967e-08	1.70567768333e-05	0.00029360189444	0.0108698900367	3.60663193333e-05	0.00311999750067	0.213523341767	0.001421575515
a37	0.919651957833	9.12862402322e-08	8.21676957777e-06	9.841837752e-05	0.00405253258223	3.27249647778e-05	0.00124889590589	0.0744187791557	0.000488411527333
a20	0.896876935944	4.58092607967e-05	0.000241439276826	7.56465541067e-05	0.0240291945607	0.00302073073493	0.0370017326186	0.0383185005186	0.000390035199778
a37	0.831087378648	8.74924569322e-05	0.000701815792275	8.73170380356e-05	0.0443678081869	0.00798884924498	0.0912132875395	0.0241211871229	0.000344908493259
a24	0.700727306216	0.00241702209564	0.00762879929742	0.000511838732679	0.0503877060623	0.0435702540817	0.18637496918	0.00826299327197	0.00011914942242
a21	0.514916932072	0.00546176566521	0.0165561287658	0.00296266891089	0.0803444286874	0.0648360696939	0.311934156393	0.00292775357166	6.008117214e-05
a28	0.396419537357	0.0051084304884	0.0148064400553	0.00365858470363	0.0953409695625	0.098050609898	0.385408178798	0.00116583973055	4.13594007133e-05
a24	0.311949595786	0.0386168589628	0.0400382011518	0.00530235196788	0.0774403175208	0.155829733299	0.370363736266	0.000424449895183	3.47267782378e-05
a31	0.334327285262	0.0488080142376	0.0497557373839	0.00587975072263	0.0781218868403	0.1495704311	0.298926415422	0.0275982692767	0.00701220997741
a20	0.366485458421	0.136407379329	0.0765491307946	0.00812098064088	0.0627507156134	0.0896368772	0.212647016807	0.0374051707589	0.00999729029247
a24	0.313487869474	0.29917374311	0.185943870265	0.00864307191363	0.0249910009378	0.0360777742333	0.114364090936	0.0132306745283	0.00408794299749
a20	0.228796639825	0.350772181037	0.332132520088	0.00353664150454	0.00933476784593	0.0181261600778	0.0512850706453	0.0044296686781	0.00158641176583
a33	0.147168303275	0.381317567012	0.416846483363	0.00750960366818	0.00560645088198	0.0116135983593	0.0275963802151	0.00150910457703	0.000832544231943
a20	0.104546064425	0.282636599337	0.568218111121	0.00876782952273	0.00539478042733	0.00773225108643	0.016872584005	0.000652916903343	0.00517883588731
a31	0.097245473475	0.105854423112	0.59153903704	0.00383052074091	0.00447255404244	0.00504161199548	0.0173421106017	0.0910907298878	0.0835834832958
a3	0.0958340931583	0.304942167371	0.34245452568	0.0023767301803	0.00298076053415	0.00470723426516	0.0203746685339	0.121118724453	0.105211044052
a20	0.100331094386	0.525351432457	0.272057165227	0.00183153372677	0.00177383926472	0.00776565468839	0.0149263243446	0.0404003506097	0.035562575904
</S>	0.110632582193	0.498303831228	0.324332172614	0.00152213136338	0.00157266983236	0.0116671338442	0.0135802299223	0.0202230172568	0.018166230352
