 	la	casa	la	costruirono	i	muratori	</S>
a31	0.01040056192	0.03651243795	0.1229925274	0.6245419	0.00050452835	0.202299950848	0.002748118409
a17	0.00573672192	0.01770363695	0.0533606914	0.854548033333	0.000229047505667	0.0674986123345	0.000923281294833
a39	0.00432657254	0.01143761125	0.0299472229333	0.931204131111	0.000141613514222	0.0226089028382	0.000333973017444
a3	0.00183368267	0.00423198111667	0.0110291594778	0.97506643037	0.000104424518074	0.00759169686573	0.000142641866815
a35	0.00087560448	0.00293983000556	0.00500956215927	0.988110910123	0.000404240962691	0.00258845098158	7.1372266605e-05
a31	0.00103496142667	0.00426909186852	0.0237118810198	0.969162870041	0.000692401187564	0.00095074911586	0.000177987788868
a24	0.0239469307422	0.0868451586228	0.0411829533399	0.66475866168	0.179543479563	0.00037569404462	0.00334710381296
a31	0.0340839555807	0.136334716208	0.158085219447	0.425380378893	0.239899017088	0.000781012878873	0.00543571477099
a39	0.0257003605269	0.0893123314027	0.186967630482	0.317966059631	0.371434226263	0.000999075502958	0.00762028342366
a31	0.0329209878423	0.108140109801	0.157978710827	0.260032866544	0.428560985421	0.000622868444319	0.0117434471412
a24	0.0543942652808	0.1448859466	0.149100271609	0.241207370181	0.39944131514	0.000432016354773	0.0105388060471
a31	0.0799592567603	0.237021745533	0.0699495835363	0.19952199806	0.403385143047	0.000390723538258	0.00977151768237
a28	0.100688025587	0.271941621844	0.0429333899121	0.18292253342	0.392571362349	0.000381984172753	0.00856107802746
a45	0.087681990529	0.194018920615	0.0338360803707	0.0668974842067	0.596206500783	0.00125012993758	0.0201089231425
a31	0.081541653843	0.322755090205	0.0664888751236	0.0278775600689	0.457931858261	0.00699047577919	0.0364144970475
a20	0.101205337948	0.344298835068	0.0617299327079	0.0112824390896	0.442533584087	0.0080169049464	0.0309329286825
a31	0.215772360983	0.275682456689	0.024846460736	0.0166697990965	0.439978598029	0.0036063594688	0.0234439185608
a8	0.257406726994	0.30488291223	0.0287819430787	0.0190054081655	0.345849849343	0.00687191062293	0.0372012088536
a31	0.312494372331	0.27476583741	0.0300772866929	0.0194146005218	0.302623813781	0.00877816320764	0.0518459202845
a20	0.341331857444	0.300296179137	0.015713731231	0.0189548477239	0.269862368594	0.00514459896921	0.0486964400948
a18	0.210009829148	0.356837409712	0.008921524077	0.0065219947913	0.361820476198	0.0032588075564	0.0526299640316
a31	0.236732259716	0.304389029904	0.00516441989233	0.00763440626377	0.346816258733	0.0096260425188	0.0896375826772
a11	0.255577516572	0.258047526635	0.00381937649744	0.00806222324459	0.376255499578	0.0111877508963	0.0870501058924
a27	0.345549562191	0.269109928878	0.00306126903248	0.00583221207153	0.324414523193	0.00786955435543	0.0441629542975
a31	0.380307754064	0.279047102959	0.00428698987749	0.0322439245238	0.239137724398	0.00692609798514	0.0580504287658
a0	0.223662009688	0.33971751432	0.00556230512583	0.0381425774346	0.313445741466	0.00302410292838	0.0764458012553
a31	0.326641174896	0.29293554144	0.00590266507528	0.0257552867382	0.277065033822	0.00239270337613	0.0693076620851
a18	0.354467872965	0.256565583813	0.00502915612509	0.0216240369794	0.276354637941	0.00260796102538	0.0833507740284
a31	0.371467225655	0.236147291271	0.00439834680836	0.0186697500598	0.279718779314	0.00283798677513	0.0867605713428
a46	0.370281761885	0.270058573757	0.0123999924695	0.0183243912866	0.205821366438	0.00632663079171	0.116787227114
a14	0.221208087295	0.277433887919	0.0136571325565	0.0120044788622	0.247734942146	0.0193954595972	0.208565962371
a8	0.181105355765	0.274016739306	0.0093900195855	0.00926599372073	0.268326967382	0.0244231021991	0.233471757457
a31	0.258350598588	0.264446496435	0.0091974175285	0.0120835368402	0.220500739127	0.024720883733	0.210700245819
</S>	0.382089149294	0.179554133218	0.00703866126425	0.0193970434201	0.167915064563	0.0301206178665	0.21388523291
